"X","FINALPROCESSINGDATE","TYPE","KANTON","GROSSREGION","COUNTRY","NTRX","ISSUINGBASEAMOUNT","ATV"
1793,"03-APR-21","ATM Deposits","UR",6,"CHE",32,56354,1761.06
1794,"03-APR-21","ATM Deposits","VD",1,"CHE",2692,3733450,1386.87
1795,"03-APR-21","ATM Deposits","VS",1,"CHE",816,1209770,1482.56
1796,"03-APR-21","ATM Deposits","ZG",6,"CHE",142,164776,1160.39
1797,"03-APR-21","ATM Deposits","ZH",4,"CHE",2494,3126190,1253.48
1798,"03-APR-21","ATM Withdraws","AG",3,"CHE",11679,4133389,353.92
1799,"03-APR-21","ATM Withdraws","AI",5,"CHE",221,80835,365.77
1800,"03-APR-21","ATM Withdraws","AR",5,"CHE",1390,512038,368.37
1801,"03-APR-21","ATM Withdraws","BE",2,"CHE",21126,7302579,345.67
1802,"03-APR-21","ATM Withdraws","BL",3,"CHE",6393,2653669,415.09
1803,"03-APR-21","ATM Withdraws","BS",3,"CHE",3422,1465141,428.15
1804,"03-APR-21","ATM Withdraws","FR",2,"CHE",6805,2437570,358.2
1805,"03-APR-21","ATM Withdraws","GE",1,"CHE",12367,7434030,601.12
1806,"03-APR-21","ATM Withdraws","GL",5,"CHE",582,174069,299.09
1807,"03-APR-21","ATM Withdraws","GR",5,"CHE",2871,1003669,349.59
1808,"03-APR-21","ATM Withdraws","JU",2,"CHE",2022,684968,338.76
1809,"03-APR-21","ATM Withdraws","LU",6,"CHE",15086,5157154,341.85
1810,"03-APR-21","ATM Withdraws","NE",2,"CHE",4985,1935993,388.36
1811,"03-APR-21","ATM Withdraws","NW",6,"CHE",829,252471,304.55
1812,"03-APR-21","ATM Withdraws","OW",6,"CHE",628,197090,313.84
1813,"03-APR-21","ATM Withdraws","SG",5,"CHE",19969,6471806,324.09
1814,"03-APR-21","ATM Withdraws","SH",5,"CHE",3294,1065682,323.52
1815,"03-APR-21","ATM Withdraws","SO",2,"CHE",7431,2550479,343.22
1816,"03-APR-21","ATM Withdraws","SZ",6,"CHE",6058,2196032,362.5
1817,"03-APR-21","ATM Withdraws","TG",5,"CHE",12198,4197415,344.11
1818,"03-APR-21","ATM Withdraws","TI",7,"CHE",10276,4278472,416.36
1819,"03-APR-21","ATM Withdraws","UR",6,"CHE",1247,411490,329.98
1820,"03-APR-21","ATM Withdraws","VD",1,"CHE",26553,11898375,448.1
1821,"03-APR-21","ATM Withdraws","VS",1,"CHE",11485,3839386,334.3
1822,"03-APR-21","ATM Withdraws","ZG",6,"CHE",1489,617887,414.97
1823,"03-APR-21","ATM Withdraws","ZH",4,"CHE",34522,14588223,422.58
1824,"03-AUG-20","ATM Deposits","99",99,"CHE",169,240956,1425.78
1825,"03-AUG-20","ATM Deposits","AG",3,"CHE",1982,3046497,1537.08
1826,"03-AUG-20","ATM Deposits","AR",5,"CHE",114,236318,2072.96
1827,"03-AUG-20","ATM Deposits","BE",2,"CHE",2808,4776518,1701.04
1828,"03-AUG-20","ATM Deposits","BL",3,"CHE",521,812017,1558.57
1829,"03-AUG-20","ATM Deposits","BS",3,"CHE",763,856295,1122.27
1830,"03-AUG-20","ATM Deposits","FR",2,"CHE",764,999426,1308.15
1831,"03-AUG-20","ATM Deposits","GE",1,"CHE",2358,3374718,1431.18
1832,"03-AUG-20","ATM Deposits","GR",5,"CHE",411,657795,1600.47
1833,"03-AUG-20","ATM Deposits","JU",2,"CHE",198,264146,1334.07
1834,"03-AUG-20","ATM Deposits","LU",6,"CHE",1792,2723889,1520.03
1835,"03-AUG-20","ATM Deposits","NE",2,"CHE",692,934679,1350.69
1836,"03-AUG-20","ATM Deposits","OW",6,"CHE",42,55002,1309.57
1837,"03-AUG-20","ATM Deposits","SG",5,"CHE",1558,2177277,1397.48
1838,"03-AUG-20","ATM Deposits","SH",5,"CHE",299,340331,1138.23
1839,"03-AUG-20","ATM Deposits","SO",2,"CHE",717,1077884,1503.32
1840,"03-AUG-20","ATM Deposits","SZ",6,"CHE",878,1360346,1549.37
1841,"03-AUG-20","ATM Deposits","TG",5,"CHE",955,1534072,1606.36
1842,"03-AUG-20","ATM Deposits","TI",7,"CHE",1718,2822430,1642.86
1843,"03-AUG-20","ATM Deposits","UR",6,"CHE",73,82271,1127
1844,"03-AUG-20","ATM Deposits","VD",1,"CHE",4637,6784187,1463.06
1845,"03-AUG-20","ATM Deposits","VS",1,"CHE",1337,2091327,1564.19
1846,"03-AUG-20","ATM Deposits","ZG",6,"CHE",235,336974,1433.93
1847,"03-AUG-20","ATM Deposits","ZH",4,"CHE",4005,5321929,1328.82
1848,"03-AUG-20","ATM Withdraws","99",99,"CHE",475,384092,808.61
1849,"03-AUG-20","ATM Withdraws","AG",3,"CHE",17809,9464906,531.47
1850,"03-AUG-20","ATM Withdraws","AI",5,"CHE",213,81953,384.76
1851,"03-AUG-20","ATM Withdraws","AR",5,"CHE",1525,836348,548.42
1852,"03-AUG-20","ATM Withdraws","BE",2,"CHE",23352,12004501,514.07
1853,"03-AUG-20","ATM Withdraws","BL",3,"CHE",8684,4537459,522.51
1854,"03-AUG-20","ATM Withdraws","BS",3,"CHE",4882,3152815,645.8
1855,"03-AUG-20","ATM Withdraws","FR",2,"CHE",7413,3925876,529.59
1856,"03-AUG-20","ATM Withdraws","GE",1,"CHE",17285,15646063,905.18
1857,"03-AUG-20","ATM Withdraws","GL",5,"CHE",519,232361,447.71
1858,"03-AUG-20","ATM Withdraws","GR",5,"CHE",3503,1577779,450.41
1859,"03-AUG-20","ATM Withdraws","JU",2,"CHE",2192,1121721,511.73
1860,"03-AUG-20","ATM Withdraws","LU",6,"CHE",15088,6768819,448.62
1861,"03-AUG-20","ATM Withdraws","NE",2,"CHE",4497,2474916,550.35
1862,"03-AUG-20","ATM Withdraws","NW",6,"CHE",847,346556,409.16
1863,"03-AUG-20","ATM Withdraws","OW",6,"CHE",622,232977,374.56
1864,"03-AUG-20","ATM Withdraws","SG",5,"CHE",23611,9808651,415.43
1865,"03-AUG-20","ATM Withdraws","SH",5,"CHE",3282,1294325,394.37
1866,"03-AUG-20","ATM Withdraws","SO",2,"CHE",7430,3673959,494.48
1867,"03-AUG-20","ATM Withdraws","SZ",6,"CHE",6013,2701607,449.29
1868,"03-AUG-20","ATM Withdraws","TG",5,"CHE",12051,5207086,432.09
1869,"03-AUG-20","ATM Withdraws","TI",7,"CHE",15256,12407671,813.3
1870,"03-AUG-20","ATM Withdraws","UR",6,"CHE",1326,551365,415.81
1871,"03-AUG-20","ATM Withdraws","VD",1,"CHE",28625,17796124,621.7
1872,"03-AUG-20","ATM Withdraws","VS",1,"CHE",15750,7775212,493.66
1873,"03-AUG-20","ATM Withdraws","ZG",6,"CHE",1441,754211,523.39
1874,"03-AUG-20","ATM Withdraws","ZH",4,"CHE",39908,22764954,570.44
1875,"03-DEC-20","ATM Deposits","99",99,"CHE",106,126528,1193.66
1876,"03-DEC-20","ATM Deposits","AG",3,"CHE",1586,2757683,1738.77
1877,"03-DEC-20","ATM Deposits","AR",5,"CHE",126,263957,2094.9
1878,"03-DEC-20","ATM Deposits","BE",2,"CHE",2033,3035931,1493.33
1879,"03-DEC-20","ATM Deposits","BL",3,"CHE",414,670839,1620.38
1880,"03-DEC-20","ATM Deposits","BS",3,"CHE",573,666972,1164
1881,"03-DEC-20","ATM Deposits","FR",2,"CHE",580,764137,1317.48
1882,"03-DEC-20","ATM Deposits","GE",1,"CHE",2022,2928364,1448.25
1883,"03-DEC-20","ATM Deposits","GR",5,"CHE",252,369159,1464.92
1884,"03-DEC-20","ATM Deposits","JU",2,"CHE",165,193195,1170.88
1885,"03-DEC-20","ATM Deposits","LU",6,"CHE",1530,2501132,1634.73
1886,"03-DEC-20","ATM Deposits","NE",2,"CHE",596,845159,1418.05
1887,"03-DEC-20","ATM Deposits","NW",6,"CHE",38,64313,1692.45
1888,"03-DEC-20","ATM Deposits","OW",6,"CHE",32,54440,1701.25
1889,"03-DEC-20","ATM Deposits","SG",5,"CHE",1165,1645355,1412.32
1890,"03-DEC-20","ATM Deposits","SH",5,"CHE",260,384890,1480.35
1891,"03-DEC-20","ATM Deposits","SO",2,"CHE",562,892763,1588.55
1892,"03-DEC-20","ATM Deposits","SZ",6,"CHE",658,906814,1378.14
1893,"03-DEC-20","ATM Deposits","TG",5,"CHE",777,1071707,1379.29
1894,"03-DEC-20","ATM Deposits","TI",7,"CHE",1517,2112142,1392.32
1895,"03-DEC-20","ATM Deposits","UR",6,"CHE",48,63105,1314.69
1896,"03-DEC-20","ATM Deposits","VD",1,"CHE",3416,5096747,1492.02
1897,"03-DEC-20","ATM Deposits","VS",1,"CHE",929,1354638,1458.17
1898,"03-DEC-20","ATM Deposits","ZG",6,"CHE",224,276730,1235.4
1899,"03-DEC-20","ATM Deposits","ZH",4,"CHE",3558,5191401,1459.08
1900,"03-DEC-20","ATM Withdraws","99",99,"CHE",481,369402,767.99
1901,"03-DEC-20","ATM Withdraws","AG",3,"CHE",17464,9805120,561.45
1902,"03-DEC-20","ATM Withdraws","AI",5,"CHE",207,87354,422
1903,"03-DEC-20","ATM Withdraws","AR",5,"CHE",1538,803172,522.22
1904,"03-DEC-20","ATM Withdraws","BE",2,"CHE",21847,10867062,497.42
1905,"03-DEC-20","ATM Withdraws","BL",3,"CHE",7798,4140548,530.98
1906,"03-DEC-20","ATM Withdraws","BS",3,"CHE",4475,2745153,613.44
1907,"03-DEC-20","ATM Withdraws","FR",2,"CHE",6893,3464846,502.66
1908,"03-DEC-20","ATM Withdraws","GE",1,"CHE",15608,13199776,845.71
1909,"03-DEC-20","ATM Withdraws","GL",5,"CHE",379,164307,433.53
1910,"03-DEC-20","ATM Withdraws","GR",5,"CHE",2734,1356878,496.3
1911,"03-DEC-20","ATM Withdraws","JU",2,"CHE",1966,937609,476.91
1912,"03-DEC-20","ATM Withdraws","LU",6,"CHE",15597,7541287,483.51
1913,"03-DEC-20","ATM Withdraws","NE",2,"CHE",5092,2830753,555.92
1914,"03-DEC-20","ATM Withdraws","NW",6,"CHE",793,271489,342.36
1915,"03-DEC-20","ATM Withdraws","OW",6,"CHE",530,201998,381.13
1916,"03-DEC-20","ATM Withdraws","SG",5,"CHE",21379,8395827,392.71
1917,"03-DEC-20","ATM Withdraws","SH",5,"CHE",3083,1205598,391.05
1918,"03-DEC-20","ATM Withdraws","SO",2,"CHE",7222,3448603,477.51
1919,"03-DEC-20","ATM Withdraws","SZ",6,"CHE",5789,2516029,434.62
1920,"03-DEC-20","ATM Withdraws","TG",5,"CHE",11223,4519790,402.73
1921,"03-DEC-20","ATM Withdraws","TI",7,"CHE",15734,13229944,840.85
1922,"03-DEC-20","ATM Withdraws","UR",6,"CHE",1289,608937,472.41
1923,"03-DEC-20","ATM Withdraws","VD",1,"CHE",28583,17046341,596.38
1924,"03-DEC-20","ATM Withdraws","VS",1,"CHE",13304,7411298,557.07
1925,"03-DEC-20","ATM Withdraws","ZG",6,"CHE",1669,837332,501.7
1926,"03-DEC-20","ATM Withdraws","ZH",4,"CHE",39269,20970628,534.03
1927,"03-FEB-20","ATM Deposits","99",99,"CHE",214,295853,1382.49
1928,"03-FEB-20","ATM Deposits","AG",3,"CHE",1933,2862248,1480.73
1929,"03-FEB-20","ATM Deposits","AR",5,"CHE",153,269066,1758.6
1930,"03-FEB-20","ATM Deposits","BE",2,"CHE",2796,4810899,1720.64
1931,"03-FEB-20","ATM Deposits","BL",3,"CHE",531,904006,1702.46
1932,"03-FEB-20","ATM Deposits","BS",3,"CHE",862,1176190,1364.49
1933,"03-FEB-20","ATM Deposits","FR",2,"CHE",776,1071938,1381.36
1934,"03-FEB-20","ATM Deposits","GE",1,"CHE",3077,4719273,1533.73
1935,"03-FEB-20","ATM Deposits","GR",5,"CHE",467,733812,1571.33
1936,"03-FEB-20","ATM Deposits","JU",2,"CHE",187,301051,1609.9
1937,"03-FEB-20","ATM Deposits","LU",6,"CHE",1922,2907067,1512.52
1938,"03-FEB-20","ATM Deposits","NE",2,"CHE",954,1168172,1224.5
1939,"03-FEB-20","ATM Deposits","NW",6,"CHE",40,77007,1925.18
1940,"03-FEB-20","ATM Deposits","SG",5,"CHE",1601,2504197,1564.15
1941,"03-FEB-20","ATM Deposits","SH",5,"CHE",298,419230,1406.81
1942,"03-FEB-20","ATM Deposits","SO",2,"CHE",629,991701,1576.63
1943,"03-FEB-20","ATM Deposits","SZ",6,"CHE",918,1541861,1679.59
1944,"03-FEB-20","ATM Deposits","TG",5,"CHE",792,1247195,1574.74
1945,"03-FEB-20","ATM Deposits","TI",7,"CHE",1728,2485454,1438.34
1946,"03-FEB-20","ATM Deposits","VD",1,"CHE",5301,7845945,1480.09
1947,"03-FEB-20","ATM Deposits","VS",1,"CHE",1486,2184550,1470.09
1948,"03-FEB-20","ATM Deposits","ZG",6,"CHE",273,473430,1734.18
1949,"03-FEB-20","ATM Deposits","ZH",4,"CHE",4880,7577828,1552.83
1950,"03-FEB-20","ATM Withdraws","99",99,"CHE",477,341367,715.65
1951,"03-FEB-20","ATM Withdraws","AG",3,"CHE",17772,8459207,475.99
1952,"03-FEB-20","ATM Withdraws","AI",5,"CHE",143,52654,368.21
1953,"03-FEB-20","ATM Withdraws","AR",5,"CHE",1431,649975,454.21
1954,"03-FEB-20","ATM Withdraws","BE",2,"CHE",25112,11338008,451.5
1955,"03-FEB-20","ATM Withdraws","BL",3,"CHE",9165,4388391,478.82
1956,"03-FEB-20","ATM Withdraws","BS",3,"CHE",5826,3103052,532.62
1957,"03-FEB-20","ATM Withdraws","FR",2,"CHE",8069,3686404,456.86
1958,"03-FEB-20","ATM Withdraws","GE",1,"CHE",22663,17473106,771
1959,"03-FEB-20","ATM Withdraws","GL",5,"CHE",464,193430,416.88
1960,"03-FEB-20","ATM Withdraws","GR",5,"CHE",3974,1575855,396.54
1961,"03-FEB-20","ATM Withdraws","JU",2,"CHE",2068,1001491,484.28
1962,"03-FEB-20","ATM Withdraws","LU",6,"CHE",16688,6860165,411.08
1963,"03-FEB-20","ATM Withdraws","NE",2,"CHE",5563,2803380,503.93
1964,"03-FEB-20","ATM Withdraws","NW",6,"CHE",881,313428,355.76
1965,"03-FEB-20","ATM Withdraws","OW",6,"CHE",581,221033,380.44
1966,"03-FEB-20","ATM Withdraws","SG",5,"CHE",24622,8987578,365.02
1967,"03-FEB-20","ATM Withdraws","SH",5,"CHE",3083,1186610,384.89
1968,"03-FEB-20","ATM Withdraws","SO",2,"CHE",7282,3214323,441.41
1969,"03-FEB-20","ATM Withdraws","SZ",6,"CHE",6160,2675162,434.28
1970,"03-FEB-20","ATM Withdraws","TG",5,"CHE",11560,4585807,396.7
1971,"03-FEB-20","ATM Withdraws","TI",7,"CHE",15391,11714049,761.1
1972,"03-FEB-20","ATM Withdraws","UR",6,"CHE",1293,543054,420
1973,"03-FEB-20","ATM Withdraws","VD",1,"CHE",34881,18519063,530.92
1974,"03-FEB-20","ATM Withdraws","VS",1,"CHE",16650,7710309,463.08
1975,"03-FEB-20","ATM Withdraws","ZG",6,"CHE",1659,681268,410.65
1976,"03-FEB-20","ATM Withdraws","ZH",4,"CHE",46875,22692351,484.1
1977,"03-FEB-21","ATM Deposits","99",99,"CHE",122,206255,1690.61
1978,"03-FEB-21","ATM Deposits","AG",3,"CHE",1331,1908159,1433.63
1979,"03-FEB-21","ATM Deposits","AR",5,"CHE",94,161567,1718.8
1980,"03-FEB-21","ATM Deposits","BE",2,"CHE",1866,2564576,1374.37
1981,"03-FEB-21","ATM Deposits","BL",3,"CHE",470,637410,1356.19
1982,"03-FEB-21","ATM Deposits","BS",3,"CHE",468,492796,1052.98
1983,"03-FEB-21","ATM Deposits","FR",2,"CHE",522,622956,1193.4
1984,"03-FEB-21","ATM Deposits","GE",1,"CHE",1954,2654129,1358.31
1985,"03-FEB-21","ATM Deposits","GR",5,"CHE",284,355103,1250.36
1986,"03-FEB-21","ATM Deposits","JU",2,"CHE",118,182240,1544.41
1987,"03-FEB-21","ATM Deposits","LU",6,"CHE",1305,1774661,1359.89
1988,"03-FEB-21","ATM Deposits","NE",2,"CHE",654,716171,1095.06
1989,"03-FEB-21","ATM Deposits","NW",6,"CHE",33,36282,1099.45
1990,"03-FEB-21","ATM Deposits","OW",6,"CHE",24,27194,1133.08
1991,"03-FEB-21","ATM Deposits","SG",5,"CHE",1097,1614093,1471.37
1992,"03-FEB-21","ATM Deposits","SH",5,"CHE",195,269949,1384.35
1993,"03-FEB-21","ATM Deposits","SO",2,"CHE",561,788599,1405.7
1994,"03-FEB-21","ATM Deposits","SZ",6,"CHE",625,893672,1429.88
1995,"03-FEB-21","ATM Deposits","TG",5,"CHE",638,798911,1252.21
1996,"03-FEB-21","ATM Deposits","TI",7,"CHE",1247,1659551,1330.83
1997,"03-FEB-21","ATM Deposits","UR",6,"CHE",37,86544,2339.03
1998,"03-FEB-21","ATM Deposits","VD",1,"CHE",3277,4276765,1305.09
1999,"03-FEB-21","ATM Deposits","VS",1,"CHE",845,1287818,1524.04
2000,"03-FEB-21","ATM Deposits","ZG",6,"CHE",174,180416,1036.87
2001,"03-FEB-21","ATM Deposits","ZH",4,"CHE",2825,4336692,1535.11
2002,"03-FEB-21","ATM Withdraws","99",99,"CHE",436,307493,705.26
2003,"03-FEB-21","ATM Withdraws","AG",3,"CHE",10713,5772268,538.81
2004,"03-FEB-21","ATM Withdraws","AI",5,"CHE",132,71401,540.92
2005,"03-FEB-21","ATM Withdraws","AR",5,"CHE",960,472463,492.15
2006,"03-FEB-21","ATM Withdraws","BE",2,"CHE",15249,7239092,474.73
2007,"03-FEB-21","ATM Withdraws","BL",3,"CHE",5423,2748328,506.79
2008,"03-FEB-21","ATM Withdraws","BS",3,"CHE",2942,1576981,536.02
2009,"03-FEB-21","ATM Withdraws","FR",2,"CHE",5696,2796205,490.91
2010,"03-FEB-21","ATM Withdraws","GE",1,"CHE",12880,10143596,787.55
2011,"03-FEB-21","ATM Withdraws","GL",5,"CHE",328,134871,411.19
2012,"03-FEB-21","ATM Withdraws","GR",5,"CHE",2497,1224835,490.52
2013,"03-FEB-21","ATM Withdraws","JU",2,"CHE",1498,710961,474.61
2014,"03-FEB-21","ATM Withdraws","LU",6,"CHE",10573,4931103,466.39
2015,"03-FEB-21","ATM Withdraws","NE",2,"CHE",4207,2312521,549.68
2016,"03-FEB-21","ATM Withdraws","NW",6,"CHE",533,195778,367.31
2017,"03-FEB-21","ATM Withdraws","OW",6,"CHE",382,146797,384.29
2018,"03-FEB-21","ATM Withdraws","SG",5,"CHE",14444,5765923,399.19
2019,"03-FEB-21","ATM Withdraws","SH",5,"CHE",2044,809810,396.19
2020,"03-FEB-21","ATM Withdraws","SO",2,"CHE",5370,2318723,431.79
2021,"03-FEB-21","ATM Withdraws","SZ",6,"CHE",4086,1729799,423.35
2022,"03-FEB-21","ATM Withdraws","TG",5,"CHE",7384,2986598,404.47
2023,"03-FEB-21","ATM Withdraws","TI",7,"CHE",11449,9482067,828.2
2024,"03-FEB-21","ATM Withdraws","UR",6,"CHE",859,392913,457.41
2025,"03-FEB-21","ATM Withdraws","VD",1,"CHE",24098,13912054,577.31
2026,"03-FEB-21","ATM Withdraws","VS",1,"CHE",11092,6037210,544.29
2027,"03-FEB-21","ATM Withdraws","ZG",6,"CHE",1141,590106,517.18
2028,"03-FEB-21","ATM Withdraws","ZH",4,"CHE",26504,13748654,518.74
2029,"03-JAN-20","ATM Deposits","99",99,"CHE",190,366694,1929.97
2030,"03-JAN-20","ATM Deposits","AG",3,"CHE",2216,3102460,1400.03
2031,"03-JAN-20","ATM Deposits","AR",5,"CHE",184,419042,2277.4
2032,"03-JAN-20","ATM Deposits","BE",2,"CHE",3113,5693555,1828.96
2033,"03-JAN-20","ATM Deposits","BL",3,"CHE",571,1012821,1773.77
2034,"03-JAN-20","ATM Deposits","BS",3,"CHE",908,1361559,1499.51
2035,"03-JAN-20","ATM Deposits","FR",2,"CHE",797,1132879,1421.43
2036,"03-JAN-20","ATM Deposits","GE",1,"CHE",2827,4281553,1514.52
2037,"03-JAN-20","ATM Deposits","GR",5,"CHE",497,979809,1971.45
2038,"03-JAN-20","ATM Deposits","JU",2,"CHE",198,272599,1376.76
2039,"03-JAN-20","ATM Deposits","LU",6,"CHE",2406,3734572,1552.19
2040,"03-JAN-20","ATM Deposits","NE",2,"CHE",985,1387905,1409.04
2041,"03-JAN-20","ATM Deposits","NW",6,"CHE",54,132699,2457.39
2042,"03-JAN-20","ATM Deposits","OW",6,"CHE",29,42315,1459.14
2043,"03-JAN-20","ATM Deposits","SG",5,"CHE",1766,2888185,1635.44
2044,"03-JAN-20","ATM Deposits","SH",5,"CHE",316,414337,1311.19
2045,"03-JAN-20","ATM Deposits","SO",2,"CHE",836,1258446,1505.32
2046,"03-JAN-20","ATM Deposits","SZ",6,"CHE",975,1479982,1517.93
2047,"03-JAN-20","ATM Deposits","TG",5,"CHE",954,1387058,1453.94
2048,"03-JAN-20","ATM Deposits","TI",7,"CHE",1932,3109844,1609.65
2049,"03-JAN-20","ATM Deposits","UR",6,"CHE",73,154269,2113.27
2050,"03-JAN-20","ATM Deposits","VD",1,"CHE",5441,8908716,1637.33
2051,"03-JAN-20","ATM Deposits","VS",1,"CHE",1680,2939165,1749.5
2052,"03-JAN-20","ATM Deposits","ZG",6,"CHE",268,529629,1976.23
2053,"03-JAN-20","ATM Deposits","ZH",4,"CHE",4991,7697475,1542.27
2054,"03-JAN-20","ATM Withdraws","99",99,"CHE",549,384870,701.04
2055,"03-JAN-20","ATM Withdraws","AG",3,"CHE",22925,10314976,449.94
2056,"03-JAN-20","ATM Withdraws","AI",5,"CHE",332,122632,369.37
2057,"03-JAN-20","ATM Withdraws","AR",5,"CHE",1847,844706,457.34
2058,"03-JAN-20","ATM Withdraws","BE",2,"CHE",29760,13160076,442.21
2059,"03-JAN-20","ATM Withdraws","BL",3,"CHE",9996,4445576,444.74
2060,"03-JAN-20","ATM Withdraws","BS",3,"CHE",6190,3441153,555.92
2061,"03-JAN-20","ATM Withdraws","FR",2,"CHE",8540,3586444,419.96
2062,"03-JAN-20","ATM Withdraws","GE",1,"CHE",18254,13949489,764.19
2063,"03-JAN-20","ATM Withdraws","GL",5,"CHE",612,230111,376
2064,"03-JAN-20","ATM Withdraws","GR",5,"CHE",5304,1979062,373.13
2065,"03-JAN-20","ATM Withdraws","JU",2,"CHE",2468,1081917,438.38
2066,"03-JAN-20","ATM Withdraws","LU",6,"CHE",21391,8141009,380.58
2067,"03-JAN-20","ATM Withdraws","NE",2,"CHE",5472,2605380,476.13
2068,"03-JAN-20","ATM Withdraws","NW",6,"CHE",1070,373867,349.41
2069,"03-JAN-20","ATM Withdraws","OW",6,"CHE",742,260249,350.74
2070,"03-JAN-20","ATM Withdraws","SG",5,"CHE",30859,10401108,337.05
2071,"03-JAN-20","ATM Withdraws","SH",5,"CHE",4188,1438304,343.43
2072,"03-JAN-20","ATM Withdraws","SO",2,"CHE",9473,3935442,415.44
2073,"03-JAN-20","ATM Withdraws","SZ",6,"CHE",7629,2969432,389.23
2074,"03-JAN-20","ATM Withdraws","TG",5,"CHE",15904,5787149,363.88
2075,"03-JAN-20","ATM Withdraws","TI",7,"CHE",17696,13575028,767.12
2076,"03-JAN-20","ATM Withdraws","UR",6,"CHE",1829,712419,389.51
2077,"03-JAN-20","ATM Withdraws","VD",1,"CHE",36097,20105022,556.97
2078,"03-JAN-20","ATM Withdraws","VS",1,"CHE",19428,8303139,427.38
2079,"03-JAN-20","ATM Withdraws","ZG",6,"CHE",1985,781933,393.92
2080,"03-JAN-20","ATM Withdraws","ZH",4,"CHE",50158,23452859,467.58
2081,"03-JAN-21","ATM Deposits","99",99,"CHE",106,153570,1448.77
2082,"03-JAN-21","ATM Deposits","AG",3,"CHE",768,1028924,1339.74
2083,"03-JAN-21","ATM Deposits","AR",5,"CHE",58,125314,2160.59
2084,"03-JAN-21","ATM Deposits","BE",2,"CHE",880,1500503,1705.12
2085,"03-JAN-21","ATM Deposits","BL",3,"CHE",181,255980,1414.25
2086,"03-JAN-21","ATM Deposits","BS",3,"CHE",101,104788,1037.5
2087,"03-JAN-21","ATM Deposits","FR",2,"CHE",278,409126,1471.68
2088,"03-JAN-21","ATM Deposits","GE",1,"CHE",901,1037645,1151.66
2089,"03-JAN-21","ATM Deposits","GR",5,"CHE",176,246523,1400.7
2090,"03-JAN-21","ATM Deposits","JU",2,"CHE",60,86819,1446.98
2091,"03-JAN-21","ATM Deposits","LU",6,"CHE",646,932498,1443.5
2092,"03-JAN-21","ATM Deposits","NE",2,"CHE",250,412279,1649.12
2093,"03-JAN-21","ATM Deposits","SG",5,"CHE",522,767423,1470.16
2094,"03-JAN-21","ATM Deposits","SH",5,"CHE",100,159453,1594.53
2095,"03-JAN-21","ATM Deposits","SO",2,"CHE",305,450566,1477.27
2096,"03-JAN-21","ATM Deposits","SZ",6,"CHE",281,375201,1335.23
2097,"03-JAN-21","ATM Deposits","TG",5,"CHE",371,406154,1094.75
2098,"03-JAN-21","ATM Deposits","TI",7,"CHE",531,622719,1172.73
2099,"03-JAN-21","ATM Deposits","VD",1,"CHE",1576,2223469,1410.83
2100,"03-JAN-21","ATM Deposits","VS",1,"CHE",586,924590,1577.8
2101,"03-JAN-21","ATM Deposits","ZG",6,"CHE",112,213846,1909.34
2102,"03-JAN-21","ATM Deposits","ZH",4,"CHE",1540,2390937,1552.56
2103,"03-JAN-21","ATM Withdraws","99",99,"CHE",146,68639,470.13
2104,"03-JAN-21","ATM Withdraws","AG",3,"CHE",3988,1695175,425.07
2105,"03-JAN-21","ATM Withdraws","AI",5,"CHE",69,20226,293.13
2106,"03-JAN-21","ATM Withdraws","AR",5,"CHE",310,132180,426.39
2107,"03-JAN-21","ATM Withdraws","BE",2,"CHE",5551,2142928,386.04
2108,"03-JAN-21","ATM Withdraws","BL",3,"CHE",1567,624720,398.67
2109,"03-JAN-21","ATM Withdraws","BS",3,"CHE",925,387653,419.08
2110,"03-JAN-21","ATM Withdraws","FR",2,"CHE",2095,743029,354.67
2111,"03-JAN-21","ATM Withdraws","GE",1,"CHE",3260,1949332,597.95
2112,"03-JAN-21","ATM Withdraws","GL",5,"CHE",89,20584,231.28
2113,"03-JAN-21","ATM Withdraws","GR",5,"CHE",934,326036,349.07
2114,"03-JAN-21","ATM Withdraws","JU",2,"CHE",443,188631,425.8
2115,"03-JAN-21","ATM Withdraws","LU",6,"CHE",3487,1203146,345.04
2116,"03-JAN-21","ATM Withdraws","NE",2,"CHE",1158,391383,337.98
2117,"03-JAN-21","ATM Withdraws","NW",6,"CHE",250,89398,357.59
2118,"03-JAN-21","ATM Withdraws","OW",6,"CHE",151,47458,314.29
2119,"03-JAN-21","ATM Withdraws","SG",5,"CHE",5462,1806161,330.68
2120,"03-JAN-21","ATM Withdraws","SH",5,"CHE",644,226658,351.95
2121,"03-JAN-21","ATM Withdraws","SO",2,"CHE",1968,706176,358.83
2122,"03-JAN-21","ATM Withdraws","SZ",6,"CHE",1621,578614,356.95
2123,"03-JAN-21","ATM Withdraws","TG",5,"CHE",3238,1096841,338.74
2124,"03-JAN-21","ATM Withdraws","TI",7,"CHE",2391,1329146,555.9
2125,"03-JAN-21","ATM Withdraws","UR",6,"CHE",328,103480,315.49
2126,"03-JAN-21","ATM Withdraws","VD",1,"CHE",7717,3423815,443.67
2127,"03-JAN-21","ATM Withdraws","VS",1,"CHE",4160,1550850,372.8
2128,"03-JAN-21","ATM Withdraws","ZG",6,"CHE",398,173522,435.98
2129,"03-JAN-21","ATM Withdraws","ZH",4,"CHE",9851,4577106,464.63
2130,"03-JUL-20","ATM Deposits","99",99,"CHE",165,236617,1434.04
2131,"03-JUL-20","ATM Deposits","AG",3,"CHE",2066,3327292,1610.5
