"X","FINALPROCESSINGDATE","TYPE","KANTON","GROSSREGION","COUNTRY","NTRX","ISSUINGBASEAMOUNT","ATV"
39296,"21-JUN-19","ATM","VD",1,"CHE",27290,6833899,250.42
39297,"21-JUN-19","ATM","VS",1,"CHE",16354,4255394,260.21
39298,"21-JUN-19","ATM","ZG",6,"CHE",3585,1018720,284.16
39299,"21-JUN-19","ATM","ZH",4,"CHE",60772,16692723,274.68
39300,"21-JUN-19","POS","99",99,"AUT",2551,242615,95.11
39301,"21-JUN-19","POS","99",99,"CHE",48545,1978814,40.76
39302,"21-JUN-19","POS","99",99,"DEU",10979,923300,84.1
39303,"21-JUN-19","POS","99",99,"FRA",29458,2271997,77.13
39304,"21-JUN-19","POS","99",99,"ITA",15567,1435273,92.2
39305,"21-JUN-19","POS","99",99,"LIE",2838,157894,55.64
39306,"21-JUN-19","POS","99",99,"WRD",29462,1940054,65.85
39307,"21-JUN-19","POS","AG",3,"CHE",153318,8899335,58.04
39308,"21-JUN-19","POS","AI",5,"CHE",2351,216415,92.05
39309,"21-JUN-19","POS","AR",5,"CHE",6364,404880,63.62
39310,"21-JUN-19","POS","BE",2,"CHE",261377,13569086,51.91
39311,"21-JUN-19","POS","BL",3,"CHE",54183,3017268,55.69
39312,"21-JUN-19","POS","BS",3,"CHE",66267,2781821,41.98
39313,"21-JUN-19","POS","FR",2,"CHE",69063,4198521,60.79
39314,"21-JUN-19","POS","GE",1,"CHE",172382,8401532,48.74
39315,"21-JUN-19","POS","GL",5,"CHE",8240,489331,59.38
39316,"21-JUN-19","POS","GR",5,"CHE",47569,3069747,64.53
39317,"21-JUN-19","POS","JU",2,"CHE",12396,746538,60.22
39318,"21-JUN-19","POS","LU",6,"CHE",119620,7466148,62.42
39319,"21-JUN-19","POS","NE",2,"CHE",42884,2288763,53.37
39320,"21-JUN-19","POS","NW",6,"CHE",10644,747678,70.24
39321,"21-JUN-19","POS","OW",6,"CHE",6065,417141,68.78
39322,"21-JUN-19","POS","SG",5,"CHE",117568,7009971,59.62
39323,"21-JUN-19","POS","SH",5,"CHE",17098,849086,49.66
39324,"21-JUN-19","POS","SO",2,"CHE",50869,2908552,57.18
39325,"21-JUN-19","POS","SZ",6,"CHE",37113,2569022,69.22
39326,"21-JUN-19","POS","TG",5,"CHE",53207,3156128,59.32
39327,"21-JUN-19","POS","TI",7,"CHE",57382,3826300,66.68
39328,"21-JUN-19","POS","UR",6,"CHE",6798,469050,69
39329,"21-JUN-19","POS","VD",1,"CHE",253244,13419273,52.99
39330,"21-JUN-19","POS","VS",1,"CHE",84572,5735527,67.82
39331,"21-JUN-19","POS","ZG",6,"CHE",39374,2436480,61.88
39332,"21-JUN-19","POS","ZH",4,"CHE",555078,24765283,44.62
39333,"21-JUN-20","ATM","99",99,"AUT",206,37333,181.23
39334,"21-JUN-20","ATM","99",99,"CHE",227,69730,307.18
39335,"21-JUN-20","ATM","99",99,"DEU",489,79152,161.87
39336,"21-JUN-20","ATM","99",99,"FRA",377,62840,166.68
39337,"21-JUN-20","ATM","99",99,"ITA",523,105569,201.85
39338,"21-JUN-20","ATM","99",99,"LIE",1581,567311,358.83
39339,"21-JUN-20","ATM","99",99,"WRD",541,133677,247.09
39340,"21-JUN-20","ATM","AG",3,"CHE",10396,2648619,254.77
39341,"21-JUN-20","ATM","AI",5,"CHE",393,93621,238.22
39342,"21-JUN-20","ATM","AR",5,"CHE",686,180387,262.95
39343,"21-JUN-20","ATM","BE",2,"CHE",13975,3124907,223.61
39344,"21-JUN-20","ATM","BL",3,"CHE",3596,912345,253.71
39345,"21-JUN-20","ATM","BS",3,"CHE",3717,818453,220.19
39346,"21-JUN-20","ATM","FR",2,"CHE",5732,1266605,220.97
39347,"21-JUN-20","ATM","GE",1,"CHE",6298,1831339,290.78
39348,"21-JUN-20","ATM","GL",5,"CHE",695,152482,219.4
39349,"21-JUN-20","ATM","GR",5,"CHE",4183,1000199,239.11
39350,"21-JUN-20","ATM","JU",2,"CHE",1437,331611,230.77
39351,"21-JUN-20","ATM","LU",6,"CHE",7634,1742499,228.26
39352,"21-JUN-20","ATM","NE",2,"CHE",2966,701891,236.65
39353,"21-JUN-20","ATM","NW",6,"CHE",946,204960,216.66
39354,"21-JUN-20","ATM","OW",6,"CHE",897,195583,218.04
39355,"21-JUN-20","ATM","SG",5,"CHE",12669,2680090,211.55
39356,"21-JUN-20","ATM","SH",5,"CHE",1643,365345,222.36
39357,"21-JUN-20","ATM","SO",2,"CHE",4282,1020202,238.25
39358,"21-JUN-20","ATM","SZ",6,"CHE",3657,987135,269.93
39359,"21-JUN-20","ATM","TG",5,"CHE",6078,1328846,218.63
39360,"21-JUN-20","ATM","TI",7,"CHE",6897,1808181,262.17
39361,"21-JUN-20","ATM","UR",6,"CHE",872,220001,252.29
39362,"21-JUN-20","ATM","VD",1,"CHE",11980,2814047,234.9
39363,"21-JUN-20","ATM","VS",1,"CHE",8502,2017598,237.31
39364,"21-JUN-20","ATM","ZG",6,"CHE",2070,582666,281.48
39365,"21-JUN-20","ATM","ZH",4,"CHE",18972,5356948,282.36
39366,"21-JUN-20","POS","99",99,"AUT",2517,186376,74.05
39367,"21-JUN-20","POS","99",99,"CHE",11183,543744,48.62
39368,"21-JUN-20","POS","99",99,"DEU",7578,593875,78.37
39369,"21-JUN-20","POS","99",99,"FRA",6341,461344,72.76
39370,"21-JUN-20","POS","99",99,"ITA",2472,219201,88.67
39371,"21-JUN-20","POS","99",99,"LIE",2699,125521,46.51
39372,"21-JUN-20","POS","99",99,"WRD",2447,126444,51.67
39373,"21-JUN-20","POS","AG",3,"CHE",50996,1734806,34.02
39374,"21-JUN-20","POS","AI",5,"CHE",1263,90606,71.74
39375,"21-JUN-20","POS","AR",5,"CHE",2391,118445,49.54
39376,"21-JUN-20","POS","BE",2,"CHE",99356,3056639,30.76
39377,"21-JUN-20","POS","BL",3,"CHE",18005,572202,31.78
39378,"21-JUN-20","POS","BS",3,"CHE",22384,563917,25.19
39379,"21-JUN-20","POS","FR",2,"CHE",27483,1056776,38.45
39380,"21-JUN-20","POS","GE",1,"CHE",31790,1190617,37.45
39381,"21-JUN-20","POS","GL",5,"CHE",3834,132180,34.48
39382,"21-JUN-20","POS","GR",5,"CHE",22104,1239672,56.08
39383,"21-JUN-20","POS","JU",2,"CHE",3714,177580,47.81
39384,"21-JUN-20","POS","LU",6,"CHE",39993,1297248,32.44
39385,"21-JUN-20","POS","NE",2,"CHE",11174,444341,39.77
39386,"21-JUN-20","POS","NW",6,"CHE",4735,201514,42.56
39387,"21-JUN-20","POS","OW",6,"CHE",3608,188591,52.27
39388,"21-JUN-20","POS","SG",5,"CHE",36403,1308329,35.94
39389,"21-JUN-20","POS","SH",5,"CHE",6466,221704,34.29
39390,"21-JUN-20","POS","SO",2,"CHE",17598,621505,35.32
39391,"21-JUN-20","POS","SZ",6,"CHE",15489,669829,43.25
39392,"21-JUN-20","POS","TG",5,"CHE",17155,711349,41.47
39393,"21-JUN-20","POS","TI",7,"CHE",27658,1467963,53.08
39394,"21-JUN-20","POS","UR",6,"CHE",4112,153998,37.45
39395,"21-JUN-20","POS","VD",1,"CHE",73412,2730194,37.19
39396,"21-JUN-20","POS","VS",1,"CHE",36145,1649787,45.64
39397,"21-JUN-20","POS","ZG",6,"CHE",12090,391804,32.41
39398,"21-JUN-20","POS","ZH",4,"CHE",160789,4808426,29.91
39399,"21-MAR-19","ATM","99",99,"AUT",699,169514,242.51
39400,"21-MAR-19","ATM","99",99,"CHE",245,78174,319.08
39401,"21-MAR-19","ATM","99",99,"DEU",2659,597879,224.85
39402,"21-MAR-19","ATM","99",99,"FRA",1804,435056,241.16
39403,"21-MAR-19","ATM","99",99,"ITA",1913,475488,248.56
39404,"21-MAR-19","ATM","99",99,"LIE",583,175999,301.89
39405,"21-MAR-19","ATM","99",99,"WRD",7371,1996256,270.83
39406,"21-MAR-19","ATM","AG",3,"CHE",16740,4755900,284.1
39407,"21-MAR-19","ATM","AI",5,"CHE",167,41875,250.75
39408,"21-MAR-19","ATM","AR",5,"CHE",1051,289604,275.55
39409,"21-MAR-19","ATM","BE",2,"CHE",21920,4925531,224.7
39410,"21-MAR-19","ATM","BL",3,"CHE",4563,1242575,272.32
39411,"21-MAR-19","ATM","BS",3,"CHE",7764,1840914,237.11
39412,"21-MAR-19","ATM","FR",2,"CHE",6631,1441506,217.39
39413,"21-MAR-19","ATM","GE",1,"CHE",10611,2880261,271.44
39414,"21-MAR-19","ATM","GL",5,"CHE",654,144748,221.33
39415,"21-MAR-19","ATM","GR",5,"CHE",4105,1060814,258.42
39416,"21-MAR-19","ATM","JU",2,"CHE",1412,310128,219.64
39417,"21-MAR-19","ATM","LU",6,"CHE",11013,2553480,231.86
39418,"21-MAR-19","ATM","NE",2,"CHE",4398,1031236,234.48
39419,"21-MAR-19","ATM","NW",6,"CHE",692,185565,268.16
39420,"21-MAR-19","ATM","OW",6,"CHE",705,159282,225.93
39421,"21-MAR-19","ATM","SG",5,"CHE",16276,4123665,253.36
39422,"21-MAR-19","ATM","SH",5,"CHE",1968,441883,224.53
39423,"21-MAR-19","ATM","SO",2,"CHE",6203,1496930,241.32
39424,"21-MAR-19","ATM","SZ",6,"CHE",2694,805159,298.87
39425,"21-MAR-19","ATM","TG",5,"CHE",9394,2462798,262.17
39426,"21-MAR-19","ATM","TI",7,"CHE",10095,3718979,368.4
39427,"21-MAR-19","ATM","UR",6,"CHE",666,167302,251.2
39428,"21-MAR-19","ATM","VD",1,"CHE",17016,3965735,233.06
39429,"21-MAR-19","ATM","VS",1,"CHE",9328,2283595,244.81
39430,"21-MAR-19","ATM","ZG",6,"CHE",2852,703712,246.74
39431,"21-MAR-19","ATM","ZH",4,"CHE",43092,11902612,276.21
39432,"21-MAR-19","POS","99",99,"AUT",5334,588302,110.29
39433,"21-MAR-19","POS","99",99,"CHE",35592,1534180,43.1
39434,"21-MAR-19","POS","99",99,"DEU",21713,1931696,88.96
39435,"21-MAR-19","POS","99",99,"FRA",17728,1381186,77.91
39436,"21-MAR-19","POS","99",99,"ITA",8723,830709,95.23
39437,"21-MAR-19","POS","99",99,"LIE",3322,175898,52.95
39438,"21-MAR-19","POS","99",99,"WRD",14829,958269,64.62
39439,"21-MAR-19","POS","AG",3,"CHE",121219,6216341,51.28
39440,"21-MAR-19","POS","AI",5,"CHE",1524,127360,83.57
39441,"21-MAR-19","POS","AR",5,"CHE",4911,278216,56.65
39442,"21-MAR-19","POS","BE",2,"CHE",213858,9780354,45.73
39443,"21-MAR-19","POS","BL",3,"CHE",44731,2176669,48.66
39444,"21-MAR-19","POS","BS",3,"CHE",59017,2121361,35.94
39445,"21-MAR-19","POS","FR",2,"CHE",53977,2839640,52.61
39446,"21-MAR-19","POS","GE",1,"CHE",152433,6722945,44.1
39447,"21-MAR-19","POS","GL",5,"CHE",5887,340199,57.79
39448,"21-MAR-19","POS","GR",5,"CHE",41592,2548315,61.27
39449,"21-MAR-19","POS","JU",2,"CHE",9563,513700,53.72
39450,"21-MAR-19","POS","LU",6,"CHE",88334,4444525,50.31
39451,"21-MAR-19","POS","NE",2,"CHE",35298,1646494,46.65
39452,"21-MAR-19","POS","NW",6,"CHE",7511,467871,62.29
39453,"21-MAR-19","POS","OW",6,"CHE",5260,312792,59.47
39454,"21-MAR-19","POS","SG",5,"CHE",95952,5252878,54.74
39455,"21-MAR-19","POS","SH",5,"CHE",14105,626443,44.41
39456,"21-MAR-19","POS","SO",2,"CHE",43161,2168178,50.23
39457,"21-MAR-19","POS","SZ",6,"CHE",27538,1686576,61.25
39458,"21-MAR-19","POS","TG",5,"CHE",42719,2362148,55.3
39459,"21-MAR-19","POS","TI",7,"CHE",47991,2796173,58.26
39460,"21-MAR-19","POS","UR",6,"CHE",4872,294551,60.46
39461,"21-MAR-19","POS","VD",1,"CHE",206374,9492845,46
39462,"21-MAR-19","POS","VS",1,"CHE",67854,4092236,60.31
39463,"21-MAR-19","POS","ZG",6,"CHE",32958,1608784,48.81
39464,"21-MAR-19","POS","ZH",4,"CHE",484430,18647948,38.49
39465,"21-MAR-20","ATM","99",99,"AUT",103,29217,283.66
39466,"21-MAR-20","ATM","99",99,"CHE",149,61166,410.51
39467,"21-MAR-20","ATM","99",99,"DEU",979,450762,460.43
39468,"21-MAR-20","ATM","99",99,"FRA",682,211352,309.9
39469,"21-MAR-20","ATM","99",99,"ITA",521,144075,276.54
39470,"21-MAR-20","ATM","99",99,"LIE",314,126936,404.25
39471,"21-MAR-20","ATM","99",99,"WRD",3599,1081256,300.43
39472,"21-MAR-20","ATM","AG",3,"CHE",10452,3595059,343.96
39473,"21-MAR-20","ATM","AI",5,"CHE",182,71839,394.72
39474,"21-MAR-20","ATM","AR",5,"CHE",815,282145,346.19
39475,"21-MAR-20","ATM","BE",2,"CHE",13759,4141611,301.01
39476,"21-MAR-20","ATM","BL",3,"CHE",3876,1420378,366.45
39477,"21-MAR-20","ATM","BS",3,"CHE",2357,881888,374.16
39478,"21-MAR-20","ATM","FR",2,"CHE",3774,1160366,307.46
39479,"21-MAR-20","ATM","GE",1,"CHE",4540,1953441,430.27
39480,"21-MAR-20","ATM","GL",5,"CHE",464,129848,279.84
39481,"21-MAR-20","ATM","GR",5,"CHE",2342,700510,299.11
39482,"21-MAR-20","ATM","JU",2,"CHE",1119,296094,264.61
39483,"21-MAR-20","ATM","LU",6,"CHE",7366,2302099,312.53
39484,"21-MAR-20","ATM","NE",2,"CHE",2676,816833,305.24
39485,"21-MAR-20","ATM","NW",6,"CHE",814,260250,319.72
39486,"21-MAR-20","ATM","OW",6,"CHE",836,232293,277.86
39487,"21-MAR-20","ATM","SG",5,"CHE",11277,3276181,290.52
39488,"21-MAR-20","ATM","SH",5,"CHE",1416,407898,288.06
39489,"21-MAR-20","ATM","SO",2,"CHE",4649,1502077,323.1
39490,"21-MAR-20","ATM","SZ",6,"CHE",3377,1138498,337.13
39491,"21-MAR-20","ATM","TG",5,"CHE",6326,2062976,326.11
39492,"21-MAR-20","ATM","TI",7,"CHE",3507,1268871,361.81
39493,"21-MAR-20","ATM","UR",6,"CHE",677,220927,326.33
39494,"21-MAR-20","ATM","VD",1,"CHE",10073,3467211,344.21
39495,"21-MAR-20","ATM","VS",1,"CHE",4795,1493811,311.54
39496,"21-MAR-20","ATM","ZG",6,"CHE",2264,885985,391.34
39497,"21-MAR-20","ATM","ZH",4,"CHE",19317,7625912,394.78
39498,"21-MAR-20","POS","99",99,"AUT",611,28494,46.64
39499,"21-MAR-20","POS","99",99,"CHE",22777,815391,35.8
39500,"21-MAR-20","POS","99",99,"DEU",4981,330411,66.33
39501,"21-MAR-20","POS","99",99,"FRA",5310,368431,69.38
39502,"21-MAR-20","POS","99",99,"ITA",1255,120820,96.27
39503,"21-MAR-20","POS","99",99,"LIE",4324,256536,59.33
39504,"21-MAR-20","POS","99",99,"WRD",5025,306055,60.91
39505,"21-MAR-20","POS","AG",3,"CHE",121818,6431084,52.79
39506,"21-MAR-20","POS","AI",5,"CHE",2365,158561,67.04
39507,"21-MAR-20","POS","AR",5,"CHE",7574,397732,52.51
39508,"21-MAR-20","POS","BE",2,"CHE",175370,8219037,46.87
39509,"21-MAR-20","POS","BL",3,"CHE",48812,2623989,53.76
39510,"21-MAR-20","POS","BS",3,"CHE",32530,1404557,43.18
39511,"21-MAR-20","POS","FR",2,"CHE",41516,2218154,53.43
39512,"21-MAR-20","POS","GE",1,"CHE",64887,3697360,56.98
39513,"21-MAR-20","POS","GL",5,"CHE",7365,376292,51.09
39514,"21-MAR-20","POS","GR",5,"CHE",38359,2105778,54.9
39515,"21-MAR-20","POS","JU",2,"CHE",7934,467870,58.97
39516,"21-MAR-20","POS","LU",6,"CHE",72607,3613522,49.77
39517,"21-MAR-20","POS","NE",2,"CHE",23611,1252925,53.07
39518,"21-MAR-20","POS","NW",6,"CHE",7730,413971,53.55
39519,"21-MAR-20","POS","OW",6,"CHE",6339,343658,54.21
39520,"21-MAR-20","POS","SG",5,"CHE",91045,4821278,52.95
39521,"21-MAR-20","POS","SH",5,"CHE",14697,685587,46.65
39522,"21-MAR-20","POS","SO",2,"CHE",43453,2192504,50.46
39523,"21-MAR-20","POS","SZ",6,"CHE",30299,1691729,55.83
39524,"21-MAR-20","POS","TG",5,"CHE",55825,2925471,52.4
39525,"21-MAR-20","POS","TI",7,"CHE",32578,2112099,64.83
39526,"21-MAR-20","POS","UR",6,"CHE",5569,305275,54.82
39527,"21-MAR-20","POS","VD",1,"CHE",126144,6662050,52.81
39528,"21-MAR-20","POS","VS",1,"CHE",54590,3045616,55.79
39529,"21-MAR-20","POS","ZG",6,"CHE",25899,1408394,54.38
39530,"21-MAR-20","POS","ZH",4,"CHE",321988,15323050,47.59
39531,"21-MAR-21","ATM","99",99,"AUT",35,5928,169.37
39532,"21-MAR-21","ATM","99",99,"CHE",4,1100,275
39533,"21-MAR-21","ATM","99",99,"DEU",173,32477,187.73
39534,"21-MAR-21","ATM","99",99,"FRA",121,22754,188.05
39535,"21-MAR-21","ATM","99",99,"ITA",327,64648,197.7
39536,"21-MAR-21","ATM","99",99,"LIE",678,227140,335.01
39537,"21-MAR-21","ATM","99",99,"WRD",680,175278,257.76
39538,"21-MAR-21","ATM","AG",3,"CHE",6243,1914251,306.62
39539,"21-MAR-21","ATM","AI",5,"CHE",181,45752,252.77
39540,"21-MAR-21","ATM","AR",5,"CHE",398,127119,319.39
39541,"21-MAR-21","ATM","BE",2,"CHE",8640,2160779,250.09
39542,"21-MAR-21","ATM","BL",3,"CHE",2033,591458,290.93
39543,"21-MAR-21","ATM","BS",3,"CHE",1861,541453,290.95
39544,"21-MAR-21","ATM","FR",2,"CHE",3692,937634,253.96
39545,"21-MAR-21","ATM","GE",1,"CHE",5749,2095310,364.47
39546,"21-MAR-21","ATM","GL",5,"CHE",690,154750,224.28
39547,"21-MAR-21","ATM","GR",5,"CHE",2828,721080,254.98
39548,"21-MAR-21","ATM","JU",2,"CHE",901,199368,221.27
39549,"21-MAR-21","ATM","LU",6,"CHE",4539,1188049,261.74
39550,"21-MAR-21","ATM","NE",2,"CHE",1774,458238,258.31
39551,"21-MAR-21","ATM","NW",6,"CHE",543,143884,264.98
39552,"21-MAR-21","ATM","OW",6,"CHE",563,120189,213.48
39553,"21-MAR-21","ATM","SG",5,"CHE",6336,1582616,249.78
39554,"21-MAR-21","ATM","SH",5,"CHE",875,224795,256.91
39555,"21-MAR-21","ATM","SO",2,"CHE",2467,700260,283.85
39556,"21-MAR-21","ATM","SZ",6,"CHE",2090,621896,297.56
39557,"21-MAR-21","ATM","TG",5,"CHE",3479,905380,260.24
39558,"21-MAR-21","ATM","TI",7,"CHE",3623,1071678,295.8
39559,"21-MAR-21","ATM","UR",6,"CHE",489,116244,237.72
39560,"21-MAR-21","ATM","VD",1,"CHE",7803,2072541,265.61
39561,"21-MAR-21","ATM","VS",1,"CHE",5704,1442818,252.95
39562,"21-MAR-21","ATM","ZG",6,"CHE",1307,418709,320.36
39563,"21-MAR-21","ATM","ZH",4,"CHE",11991,3959881,330.24
39564,"21-MAR-21","POS","99",99,"AUT",452,35186,77.85
39565,"21-MAR-21","POS","99",99,"CHE",47823,2461678,51.47
39566,"21-MAR-21","POS","99",99,"DEU",2255,158488,70.28
39567,"21-MAR-21","POS","99",99,"FRA",3814,268739,70.46
39568,"21-MAR-21","POS","99",99,"ITA",988,82523,83.53
39569,"21-MAR-21","POS","99",99,"LIE",3465,159337,45.98
39570,"21-MAR-21","POS","99",99,"WRD",3763,228391,60.69
39571,"21-MAR-21","POS","AG",3,"CHE",39197,1235114,31.51
39572,"21-MAR-21","POS","AI",5,"CHE",528,27646,52.36
39573,"21-MAR-21","POS","AR",5,"CHE",1613,91747,56.88
39574,"21-MAR-21","POS","BE",2,"CHE",85280,2516543,29.51
39575,"21-MAR-21","POS","BL",3,"CHE",12135,353499,29.13
39576,"21-MAR-21","POS","BS",3,"CHE",16065,344524,21.45
39577,"21-MAR-21","POS","FR",2,"CHE",21951,731768,33.34
39578,"21-MAR-21","POS","GE",1,"CHE",24782,727564,29.36
39579,"21-MAR-21","POS","GL",5,"CHE",3609,144916,40.15
39580,"21-MAR-21","POS","GR",5,"CHE",31057,2150338,69.24
39581,"21-MAR-21","POS","JU",2,"CHE",2737,98944,36.15
39582,"21-MAR-21","POS","LU",6,"CHE",28841,871424,30.21
39583,"21-MAR-21","POS","NE",2,"CHE",8304,305488,36.79
39584,"21-MAR-21","POS","NW",6,"CHE",3349,123632,36.92
39585,"21-MAR-21","POS","OW",6,"CHE",4347,265836,61.15
39586,"21-MAR-21","POS","SG",5,"CHE",27476,917203,33.38
39587,"21-MAR-21","POS","SH",5,"CHE",4712,139697,29.65
39588,"21-MAR-21","POS","SO",2,"CHE",13342,394733,29.59
39589,"21-MAR-21","POS","SZ",6,"CHE",11713,521320,44.51
39590,"21-MAR-21","POS","TG",5,"CHE",12961,438790,33.85
39591,"21-MAR-21","POS","TI",7,"CHE",19162,943534,49.24
39592,"21-MAR-21","POS","UR",6,"CHE",3385,145136,42.88
39593,"21-MAR-21","POS","VD",1,"CHE",59112,2028562,34.32
39594,"21-MAR-21","POS","VS",1,"CHE",49839,2432912,48.82
39595,"21-MAR-21","POS","ZG",6,"CHE",8465,242770,28.68
39596,"21-MAR-21","POS","ZH",4,"CHE",114908,3057622,26.61
39597,"21-MAY-19","ATM","99",99,"AUT",576,141102,244.97
39598,"21-MAY-19","ATM","99",99,"CHE",358,134773,376.46
39599,"21-MAY-19","ATM","99",99,"DEU",5649,1290619,228.47
39600,"21-MAY-19","ATM","99",99,"FRA",6271,1396382,222.67
39601,"21-MAY-19","ATM","99",99,"ITA",4136,1002647,242.42
39602,"21-MAY-19","ATM","99",99,"LIE",531,150965,284.3
39603,"21-MAY-19","ATM","99",99,"WRD",9161,2553493,278.74
39604,"21-MAY-19","ATM","AG",3,"CHE",18413,5205589,282.71
39605,"21-MAY-19","ATM","AI",5,"CHE",212,57888,273.06
39606,"21-MAY-19","ATM","AR",5,"CHE",1221,366145,299.87
39607,"21-MAY-19","ATM","BE",2,"CHE",23644,5448910,230.46
39608,"21-MAY-19","ATM","BL",3,"CHE",4884,1414665,289.65
39609,"21-MAY-19","ATM","BS",3,"CHE",7223,1707944,236.46
39610,"21-MAY-19","ATM","FR",2,"CHE",7375,1636289,221.87
39611,"21-MAY-19","ATM","GE",1,"CHE",17462,5931355,339.67
39612,"21-MAY-19","ATM","GL",5,"CHE",540,127851,236.76
39613,"21-MAY-19","ATM","GR",5,"CHE",2858,719333,251.69
39614,"21-MAY-19","ATM","JU",2,"CHE",1425,290233,203.67
39615,"21-MAY-19","ATM","LU",6,"CHE",13957,3455005,247.55
39616,"21-MAY-19","ATM","NE",2,"CHE",4492,1060495,236.09
39617,"21-MAY-19","ATM","NW",6,"CHE",972,229934,236.56
39618,"21-MAY-19","ATM","OW",6,"CHE",802,201136,250.79
39619,"21-MAY-19","ATM","SG",5,"CHE",18688,4589846,245.6
39620,"21-MAY-19","ATM","SH",5,"CHE",1779,389051,218.69
39621,"21-MAY-19","ATM","SO",2,"CHE",6584,1635808,248.45
39622,"21-MAY-19","ATM","SZ",6,"CHE",2655,787955,296.78
39623,"21-MAY-19","ATM","TG",5,"CHE",9213,2431574,263.93
39624,"21-MAY-19","ATM","TI",7,"CHE",12792,4554992,356.08
39625,"21-MAY-19","ATM","UR",6,"CHE",764,210739,275.84
39626,"21-MAY-19","ATM","VD",1,"CHE",18750,4590247,244.81
39627,"21-MAY-19","ATM","VS",1,"CHE",10851,2628629,242.25
39628,"21-MAY-19","ATM","ZG",6,"CHE",2594,677488,261.18
39629,"21-MAY-19","ATM","ZH",4,"CHE",42743,11641610,272.36
39630,"21-MAY-19","POS","99",99,"AUT",5701,537762,94.33
39631,"21-MAY-19","POS","99",99,"CHE",31395,1336062,42.56
39632,"21-MAY-19","POS","99",99,"DEU",24679,2195572,88.97
39633,"21-MAY-19","POS","99",99,"FRA",33578,2686994,80.02
39634,"21-MAY-19","POS","99",99,"ITA",19261,2030742,105.43
39635,"21-MAY-19","POS","99",99,"LIE",2872,154980,53.96
39636,"21-MAY-19","POS","99",99,"WRD",25908,1656461,63.94
39637,"21-MAY-19","POS","AG",3,"CHE",110296,5592383,50.7
39638,"21-MAY-19","POS","AI",5,"CHE",1341,120649,89.97
39639,"21-MAY-19","POS","AR",5,"CHE",4655,254963,54.77
39640,"21-MAY-19","POS","BE",2,"CHE",192567,8388752,43.56
39641,"21-MAY-19","POS","BL",3,"CHE",41082,1913926,46.59
39642,"21-MAY-19","POS","BS",3,"CHE",52337,1848186,35.31
39643,"21-MAY-19","POS","FR",2,"CHE",49528,2629538,53.09
39644,"21-MAY-19","POS","GE",1,"CHE",136592,5790165,42.39
39645,"21-MAY-19","POS","GL",5,"CHE",5295,289368,54.65
39646,"21-MAY-19","POS","GR",5,"CHE",31368,1723016,54.93
39647,"21-MAY-19","POS","JU",2,"CHE",8524,454758,53.35
39648,"21-MAY-19","POS","LU",6,"CHE",78506,3772522,48.05
39649,"21-MAY-19","POS","NE",2,"CHE",31460,1426027,45.33
39650,"21-MAY-19","POS","NW",6,"CHE",6983,407049,58.29
39651,"21-MAY-19","POS","OW",6,"CHE",4295,244340,56.89
39652,"21-MAY-19","POS","SG",5,"CHE",86556,4531554,52.35
39653,"21-MAY-19","POS","SH",5,"CHE",12742,554778,43.54
39654,"21-MAY-19","POS","SO",2,"CHE",37869,1788251,47.22
39655,"21-MAY-19","POS","SZ",6,"CHE",25167,1511704,60.07
39656,"21-MAY-19","POS","TG",5,"CHE",39828,2156445,54.14
39657,"21-MAY-19","POS","TI",7,"CHE",42431,2414694,56.91
39658,"21-MAY-19","POS","UR",6,"CHE",4386,278948,63.6
39659,"21-MAY-19","POS","VD",1,"CHE",187149,8506398,45.45
39660,"21-MAY-19","POS","VS",1,"CHE",57688,3287847,56.99
39661,"21-MAY-19","POS","ZG",6,"CHE",29426,1449738,49.27
39662,"21-MAY-19","POS","ZH",4,"CHE",446068,16727911,37.5
39663,"21-MAY-20","ATM","99",99,"AUT",290,71693,247.22
39664,"21-MAY-20","ATM","99",99,"CHE",195,76088,390.19
39665,"21-MAY-20","ATM","99",99,"DEU",1306,416222,318.7
39666,"21-MAY-20","ATM","99",99,"FRA",692,233804,337.87
39667,"21-MAY-20","ATM","99",99,"ITA",934,266945,285.81
39668,"21-MAY-20","ATM","99",99,"LIE",1158,349207,301.56
39669,"21-MAY-20","ATM","99",99,"WRD",2319,830962,358.33
39670,"21-MAY-20","ATM","AG",3,"CHE",10204,2715143,266.09
39671,"21-MAY-20","ATM","AI",5,"CHE",423,96091,227.17
39672,"21-MAY-20","ATM","AR",5,"CHE",792,216115,272.87
39673,"21-MAY-20","ATM","BE",2,"CHE",14455,3311901,229.12
39674,"21-MAY-20","ATM","BL",3,"CHE",3529,919237,260.48
39675,"21-MAY-20","ATM","BS",3,"CHE",3372,801654,237.74
39676,"21-MAY-20","ATM","FR",2,"CHE",5741,1297053,225.93
39677,"21-MAY-20","ATM","GE",1,"CHE",6105,2021686,331.15
39678,"21-MAY-20","ATM","GL",5,"CHE",477,95451,200.11
39679,"21-MAY-20","ATM","GR",5,"CHE",4329,1009120,233.11
39680,"21-MAY-20","ATM","JU",2,"CHE",1395,294503,211.11
39681,"21-MAY-20","ATM","LU",6,"CHE",7795,1809869,232.18
39682,"21-MAY-20","ATM","NE",2,"CHE",3240,780465,240.88
39683,"21-MAY-20","ATM","NW",6,"CHE",914,192844,210.99
39684,"21-MAY-20","ATM","OW",6,"CHE",938,192772,205.51
39685,"21-MAY-20","ATM","SG",5,"CHE",13460,2797290,207.82
