"X","FINALPROCESSINGDATE","TYPE","OURCODE","OURCATEGORY","STADTCHARAKTER","COUNTRY","NTRX","ISSUINGBASEAMOUNT","ATV"
1168,"05-JAN-20","ATM Deposits",999,"Other",3,"CHE",766,1133980,1480.39
1169,"05-JAN-20","ATM Deposits",999,"Other",4,"CHE",904,1422598,1573.67
1170,"05-JAN-20","ATM Deposits",999,"Other",5,"CHE",697,1014883,1456.07
1171,"05-JAN-20","ATM Deposits",999,"Other",6,"CHE",847,1438188,1697.98
1172,"05-JAN-20","ATM Deposits",999,"Other",99,"CHE",86,144692,1682.47
1173,"05-JAN-20","ATM Withdraws",999,"Other",0,"CHE",20107,5454907,271.29
1174,"05-JAN-20","ATM Withdraws",999,"Other",1,"CHE",50309,14737489,292.94
1175,"05-JAN-20","ATM Withdraws",999,"Other",2,"CHE",28152,9519472,338.15
1176,"05-JAN-20","ATM Withdraws",999,"Other",3,"CHE",8263,2915222,352.8
1177,"05-JAN-20","ATM Withdraws",999,"Other",4,"CHE",12295,3512148,285.66
1178,"05-JAN-20","ATM Withdraws",999,"Other",5,"CHE",8554,2297022,268.53
1179,"05-JAN-20","ATM Withdraws",999,"Other",6,"CHE",8120,2328675,286.78
1180,"05-JAN-20","ATM Withdraws",999,"Other",99,"CHE",296,127477,430.67
1181,"05-JAN-21","ATM Deposits",999,"Other",0,"CHE",2556,3915015,1531.7
1182,"05-JAN-21","ATM Deposits",999,"Other",1,"CHE",11265,15385063,1365.74
1183,"05-JAN-21","ATM Deposits",999,"Other",2,"CHE",5635,8871076,1574.28
1184,"05-JAN-21","ATM Deposits",999,"Other",3,"CHE",1773,2674684,1508.56
1185,"05-JAN-21","ATM Deposits",999,"Other",4,"CHE",1870,3012870,1611.16
1186,"05-JAN-21","ATM Deposits",999,"Other",5,"CHE",1214,1826828,1504.8
1187,"05-JAN-21","ATM Deposits",999,"Other",6,"CHE",1763,2722266,1544.11
1188,"05-JAN-21","ATM Deposits",999,"Other",99,"CHE",119,205938,1730.57
1189,"05-JAN-21","ATM Withdraws",999,"Other",0,"CHE",23555,11676503,495.71
1190,"05-JAN-21","ATM Withdraws",999,"Other",1,"CHE",69046,36813301,533.17
1191,"05-JAN-21","ATM Withdraws",999,"Other",2,"CHE",40658,25682218,631.66
1192,"05-JAN-21","ATM Withdraws",999,"Other",3,"CHE",12241,7423448,606.44
1193,"05-JAN-21","ATM Withdraws",999,"Other",4,"CHE",16441,9083832,552.51
1194,"05-JAN-21","ATM Withdraws",999,"Other",5,"CHE",10433,4965069,475.9
1195,"05-JAN-21","ATM Withdraws",999,"Other",6,"CHE",10211,5045579,494.13
1196,"05-JAN-21","ATM Withdraws",999,"Other",99,"CHE",378,290344,768.11
1197,"05-JUL-20","ATM Deposits",999,"Other",0,"CHE",1156,2142749,1853.59
1198,"05-JUL-20","ATM Deposits",999,"Other",1,"CHE",4838,6512388,1346.09
1199,"05-JUL-20","ATM Deposits",999,"Other",2,"CHE",2793,4458522,1596.32
1200,"05-JUL-20","ATM Deposits",999,"Other",3,"CHE",843,1320646,1566.6
1201,"05-JUL-20","ATM Deposits",999,"Other",4,"CHE",974,1388371,1425.43
1202,"05-JUL-20","ATM Deposits",999,"Other",5,"CHE",636,1136402,1786.8
1203,"05-JUL-20","ATM Deposits",999,"Other",6,"CHE",707,1126970,1594.02
1204,"05-JUL-20","ATM Deposits",999,"Other",99,"CHE",73,150833,2066.21
1205,"05-JUL-20","ATM Withdraws",999,"Other",0,"CHE",22395,6016942,268.67
1206,"05-JUL-20","ATM Withdraws",999,"Other",1,"CHE",50939,14771852,289.99
1207,"05-JUL-20","ATM Withdraws",999,"Other",2,"CHE",29702,10171784,342.46
1208,"05-JUL-20","ATM Withdraws",999,"Other",3,"CHE",8968,3191801,355.91
1209,"05-JUL-20","ATM Withdraws",999,"Other",4,"CHE",13888,4155849,299.24
1210,"05-JUL-20","ATM Withdraws",999,"Other",5,"CHE",9907,2671624,269.67
1211,"05-JUL-20","ATM Withdraws",999,"Other",6,"CHE",8250,2352105,285.1
1212,"05-JUL-20","ATM Withdraws",999,"Other",99,"CHE",297,120499,405.72
1213,"05-JUN-20","ATM Deposits",999,"Other",0,"CHE",2257,4192048,1857.35
1214,"05-JUN-20","ATM Deposits",999,"Other",1,"CHE",11144,15341338,1376.65
1215,"05-JUN-20","ATM Deposits",999,"Other",2,"CHE",5649,9403237,1664.58
1216,"05-JUN-20","ATM Deposits",999,"Other",3,"CHE",1644,2613270,1589.58
1217,"05-JUN-20","ATM Deposits",999,"Other",4,"CHE",1782,3030989,1700.89
1218,"05-JUN-20","ATM Deposits",999,"Other",5,"CHE",1127,1878188,1666.54
1219,"05-JUN-20","ATM Deposits",999,"Other",6,"CHE",1803,2920873,1620.01
1220,"05-JUN-20","ATM Deposits",999,"Other",99,"CHE",97,135584,1397.77
1221,"05-JUN-20","ATM Withdraws",999,"Other",0,"CHE",40308,17387674,431.37
1222,"05-JUN-20","ATM Withdraws",999,"Other",1,"CHE",115785,54466752,470.41
1223,"05-JUN-20","ATM Withdraws",999,"Other",2,"CHE",66700,37710755,565.38
1224,"05-JUN-20","ATM Withdraws",999,"Other",3,"CHE",20231,10590510,523.48
1225,"05-JUN-20","ATM Withdraws",999,"Other",4,"CHE",28565,14150432,495.38
1226,"05-JUN-20","ATM Withdraws",999,"Other",5,"CHE",19139,8271406,432.18
1227,"05-JUN-20","ATM Withdraws",999,"Other",6,"CHE",17686,8000774,452.38
1228,"05-JUN-20","ATM Withdraws",999,"Other",99,"CHE",574,480811,837.65
1229,"05-MAR-20","ATM Deposits",999,"Other",0,"CHE",2120,3561761,1680.08
1230,"05-MAR-20","ATM Deposits",999,"Other",1,"CHE",10966,14256135,1300.03
1231,"05-MAR-20","ATM Deposits",999,"Other",2,"CHE",4975,7959776,1599.95
1232,"05-MAR-20","ATM Deposits",999,"Other",3,"CHE",1528,2370109,1551.12
1233,"05-MAR-20","ATM Deposits",999,"Other",4,"CHE",1596,2550086,1597.8
1234,"05-MAR-20","ATM Deposits",999,"Other",5,"CHE",1039,1452280,1397.77
1235,"05-MAR-20","ATM Deposits",999,"Other",6,"CHE",1608,2510741,1561.41
1236,"05-MAR-20","ATM Deposits",999,"Other",99,"CHE",87,170085,1955
1237,"05-MAR-20","ATM Withdraws",999,"Other",0,"CHE",36505,14697260,402.61
1238,"05-MAR-20","ATM Withdraws",999,"Other",1,"CHE",115671,49518309,428.1
1239,"05-MAR-20","ATM Withdraws",999,"Other",2,"CHE",61131,31051068,507.94
1240,"05-MAR-20","ATM Withdraws",999,"Other",3,"CHE",18374,8858102,482.1
1241,"05-MAR-20","ATM Withdraws",999,"Other",4,"CHE",25530,11538525,451.96
1242,"05-MAR-20","ATM Withdraws",999,"Other",5,"CHE",17089,6841662,400.35
1243,"05-MAR-20","ATM Withdraws",999,"Other",6,"CHE",15857,6553128,413.26
1244,"05-MAR-20","ATM Withdraws",999,"Other",99,"CHE",531,383001,721.28
1245,"05-MAR-21","ATM Deposits",999,"Other",0,"CHE",2085,3511204,1684.03
1246,"05-MAR-21","ATM Deposits",999,"Other",1,"CHE",10088,13309593,1319.35
1247,"05-MAR-21","ATM Deposits",999,"Other",2,"CHE",4951,7970654,1609.91
1248,"05-MAR-21","ATM Deposits",999,"Other",3,"CHE",1496,2450880,1638.29
1249,"05-MAR-21","ATM Deposits",999,"Other",4,"CHE",1586,2556696,1612.04
1250,"05-MAR-21","ATM Deposits",999,"Other",5,"CHE",1070,1553669,1452.03
1251,"05-MAR-21","ATM Deposits",999,"Other",6,"CHE",1560,2421864,1552.48
1252,"05-MAR-21","ATM Deposits",999,"Other",99,"CHE",27,39108,1448.44
1253,"05-MAR-21","ATM Withdraws",999,"Other",0,"CHE",31836,14574354,457.79
1254,"05-MAR-21","ATM Withdraws",999,"Other",1,"CHE",90746,44385785,489.12
1255,"05-MAR-21","ATM Withdraws",999,"Other",2,"CHE",52991,31650892,597.29
1256,"05-MAR-21","ATM Withdraws",999,"Other",3,"CHE",15876,9298769,585.71
1257,"05-MAR-21","ATM Withdraws",999,"Other",4,"CHE",22171,11585883,522.57
1258,"05-MAR-21","ATM Withdraws",999,"Other",5,"CHE",14704,6740782,458.43
1259,"05-MAR-21","ATM Withdraws",999,"Other",6,"CHE",13877,6477869,466.81
1260,"05-MAR-21","ATM Withdraws",999,"Other",99,"CHE",216,167495,775.44
1261,"05-MAY-20","ATM Deposits",999,"Other",0,"CHE",1837,3177186,1729.55
1262,"05-MAY-20","ATM Deposits",999,"Other",1,"CHE",7727,9951325,1287.86
1263,"05-MAY-20","ATM Deposits",999,"Other",2,"CHE",4403,6380601,1449.15
1264,"05-MAY-20","ATM Deposits",999,"Other",3,"CHE",1331,1921855,1443.92
1265,"05-MAY-20","ATM Deposits",999,"Other",4,"CHE",1506,2469146,1639.54
1266,"05-MAY-20","ATM Deposits",999,"Other",5,"CHE",937,1309034,1397.05
1267,"05-MAY-20","ATM Deposits",999,"Other",6,"CHE",1221,2008456,1644.93
1268,"05-MAY-20","ATM Deposits",999,"Other",99,"CHE",87,140184,1611.31
1269,"05-MAY-20","ATM Withdraws",999,"Other",0,"CHE",25302,12490692,493.66
1270,"05-MAY-20","ATM Withdraws",999,"Other",1,"CHE",67189,39665920,590.36
1271,"05-MAY-20","ATM Withdraws",999,"Other",2,"CHE",44938,29392322,654.06
1272,"05-MAY-20","ATM Withdraws",999,"Other",3,"CHE",13539,8578683,633.63
1273,"05-MAY-20","ATM Withdraws",999,"Other",4,"CHE",19317,11243133,582.03
1274,"05-MAY-20","ATM Withdraws",999,"Other",5,"CHE",12501,6121189,489.66
1275,"05-MAY-20","ATM Withdraws",999,"Other",6,"CHE",10232,5215286,509.7
1276,"05-MAY-20","ATM Withdraws",999,"Other",99,"CHE",452,368193,814.59
1277,"05-MAY-21","ATM Deposits",999,"Other",0,"CHE",2155,3848090,1785.66
1278,"05-MAY-21","ATM Deposits",999,"Other",1,"CHE",10859,14968276,1378.42
1279,"05-MAY-21","ATM Deposits",999,"Other",2,"CHE",5525,9037044,1635.66
1280,"05-MAY-21","ATM Deposits",999,"Other",3,"CHE",1703,2622934,1540.18
1281,"05-MAY-21","ATM Deposits",999,"Other",4,"CHE",1827,3318770,1816.51
1282,"05-MAY-21","ATM Deposits",999,"Other",5,"CHE",1167,2025518,1735.66
1283,"05-MAY-21","ATM Deposits",999,"Other",6,"CHE",1557,2052514,1318.25
1284,"05-MAY-21","ATM Withdraws",999,"Other",0,"CHE",26720,13036827,487.91
1285,"05-MAY-21","ATM Withdraws",999,"Other",1,"CHE",84806,44073078,519.69
1286,"05-MAY-21","ATM Withdraws",999,"Other",2,"CHE",48420,30251983,624.78
1287,"05-MAY-21","ATM Withdraws",999,"Other",3,"CHE",14724,8995596,610.95
1288,"05-MAY-21","ATM Withdraws",999,"Other",4,"CHE",19718,10873234,551.44
1289,"05-MAY-21","ATM Withdraws",999,"Other",5,"CHE",13438,6506628,484.2
1290,"05-MAY-21","ATM Withdraws",999,"Other",6,"CHE",11332,5488206,484.31
1291,"05-NOV-20","ATM Deposits",999,"Other",0,"CHE",2147,3389021,1578.49
1292,"05-NOV-20","ATM Deposits",999,"Other",1,"CHE",10282,12698313,1235
1293,"05-NOV-20","ATM Deposits",999,"Other",2,"CHE",4909,7251935,1477.27
1294,"05-NOV-20","ATM Deposits",999,"Other",3,"CHE",1536,2255046,1468.13
1295,"05-NOV-20","ATM Deposits",999,"Other",4,"CHE",1709,2583352,1511.62
1296,"05-NOV-20","ATM Deposits",999,"Other",5,"CHE",1072,1507700,1406.44
1297,"05-NOV-20","ATM Deposits",999,"Other",6,"CHE",1501,2102592,1400.79
1298,"05-NOV-20","ATM Deposits",999,"Other",99,"CHE",90,117295,1303.28
1299,"05-NOV-20","ATM Withdraws",999,"Other",0,"CHE",29333,13519397,460.89
1300,"05-NOV-20","ATM Withdraws",999,"Other",1,"CHE",88330,43664551,494.33
1301,"05-NOV-20","ATM Withdraws",999,"Other",2,"CHE",50363,29066352,577.14
1302,"05-NOV-20","ATM Withdraws",999,"Other",3,"CHE",15935,8852396,555.53
1303,"05-NOV-20","ATM Withdraws",999,"Other",4,"CHE",21466,11227570,523.04
1304,"05-NOV-20","ATM Withdraws",999,"Other",5,"CHE",14101,6366398,451.49
1305,"05-NOV-20","ATM Withdraws",999,"Other",6,"CHE",12969,5997139,462.42
1306,"05-NOV-20","ATM Withdraws",999,"Other",99,"CHE",471,373716,793.45
1307,"05-OCT-20","ATM Deposits",999,"Other",0,"CHE",2628,4542331,1728.44
1308,"05-OCT-20","ATM Deposits",999,"Other",1,"CHE",13392,17488462,1305.89
1309,"05-OCT-20","ATM Deposits",999,"Other",2,"CHE",6354,9787720,1540.4
1310,"05-OCT-20","ATM Deposits",999,"Other",3,"CHE",1925,3157456,1640.24
1311,"05-OCT-20","ATM Deposits",999,"Other",4,"CHE",2140,3351583,1566.16
1312,"05-OCT-20","ATM Deposits",999,"Other",5,"CHE",1351,2204621,1631.84
1313,"05-OCT-20","ATM Deposits",999,"Other",6,"CHE",1862,2785862,1496.17
1314,"05-OCT-20","ATM Deposits",999,"Other",99,"CHE",146,197520,1352.88
1315,"05-OCT-20","ATM Withdraws",999,"Other",0,"CHE",31037,14455142,465.74
1316,"05-OCT-20","ATM Withdraws",999,"Other",1,"CHE",99289,51605586,519.75
1317,"05-OCT-20","ATM Withdraws",999,"Other",2,"CHE",56121,34540954,615.47
1318,"05-OCT-20","ATM Withdraws",999,"Other",3,"CHE",16767,9830757,586.32
1319,"05-OCT-20","ATM Withdraws",999,"Other",4,"CHE",22479,12126105,539.44
1320,"05-OCT-20","ATM Withdraws",999,"Other",5,"CHE",14704,7021881,477.55
1321,"05-OCT-20","ATM Withdraws",999,"Other",6,"CHE",13599,6506752,478.47
1322,"05-OCT-20","ATM Withdraws",999,"Other",99,"CHE",495,394578,797.13
1323,"05-SEP-20","ATM Deposits",999,"Other",0,"CHE",1761,2935733,1667.08
1324,"05-SEP-20","ATM Deposits",999,"Other",1,"CHE",9093,11002855,1210.04
1325,"05-SEP-20","ATM Deposits",999,"Other",2,"CHE",4082,5630055,1379.24
1326,"05-SEP-20","ATM Deposits",999,"Other",3,"CHE",1336,1884342,1410.44
1327,"05-SEP-20","ATM Deposits",999,"Other",4,"CHE",1314,1903573,1448.69
1328,"05-SEP-20","ATM Deposits",999,"Other",5,"CHE",948,1512272,1595.22
1329,"05-SEP-20","ATM Deposits",999,"Other",6,"CHE",1420,1949827,1373.12
1330,"05-SEP-20","ATM Deposits",999,"Other",99,"CHE",75,119439,1592.52
1331,"05-SEP-20","ATM Withdraws",999,"Other",0,"CHE",45039,13294243,295.17
1332,"05-SEP-20","ATM Withdraws",999,"Other",1,"CHE",118544,36577803,308.56
1333,"05-SEP-20","ATM Withdraws",999,"Other",2,"CHE",63792,23379268,366.49
1334,"05-SEP-20","ATM Withdraws",999,"Other",3,"CHE",20072,7248843,361.14
1335,"05-SEP-20","ATM Withdraws",999,"Other",4,"CHE",29534,9519183,322.31
1336,"05-SEP-20","ATM Withdraws",999,"Other",5,"CHE",20784,6174155,297.06
1337,"05-SEP-20","ATM Withdraws",999,"Other",6,"CHE",18528,5804681,313.29
1338,"05-SEP-20","ATM Withdraws",999,"Other",99,"CHE",523,283218,541.53
1339,"06-APR-20","ATM Deposits",999,"Other",0,"CHE",1795,2635639,1468.32
1340,"06-APR-20","ATM Deposits",999,"Other",1,"CHE",6814,9076974,1332.11
1341,"06-APR-20","ATM Deposits",999,"Other",2,"CHE",4027,5827190,1447.03
1342,"06-APR-20","ATM Deposits",999,"Other",3,"CHE",1271,2111228,1661.08
1343,"06-APR-20","ATM Deposits",999,"Other",4,"CHE",1324,2066199,1560.57
1344,"06-APR-20","ATM Deposits",999,"Other",5,"CHE",870,1381152,1587.53
1345,"06-APR-20","ATM Deposits",999,"Other",6,"CHE",1126,1663721,1477.55
1346,"06-APR-20","ATM Deposits",999,"Other",99,"CHE",84,80574,959.21
1347,"06-APR-20","ATM Withdraws",999,"Other",0,"CHE",22773,11454701,502.99
1348,"06-APR-20","ATM Withdraws",999,"Other",1,"CHE",57069,36168932,633.78
1349,"06-APR-20","ATM Withdraws",999,"Other",2,"CHE",39016,25877996,663.27
1350,"06-APR-20","ATM Withdraws",999,"Other",3,"CHE",11363,7213288,634.8
1351,"06-APR-20","ATM Withdraws",999,"Other",4,"CHE",16120,9063469,562.25
1352,"06-APR-20","ATM Withdraws",999,"Other",5,"CHE",11123,5474866,492.21
1353,"06-APR-20","ATM Withdraws",999,"Other",6,"CHE",9827,5339038,543.3
1354,"06-APR-20","ATM Withdraws",999,"Other",99,"CHE",348,286913,824.46
1355,"06-APR-21","ATM Deposits",999,"Other",0,"CHE",2627,4556593,1734.52
1356,"06-APR-21","ATM Deposits",999,"Other",1,"CHE",12518,16665372,1331.31
1357,"06-APR-21","ATM Deposits",999,"Other",2,"CHE",6090,9614330,1578.71
1358,"06-APR-21","ATM Deposits",999,"Other",3,"CHE",1977,3100893,1568.48
1359,"06-APR-21","ATM Deposits",999,"Other",4,"CHE",2091,3694788,1767
1360,"06-APR-21","ATM Deposits",999,"Other",5,"CHE",1299,1747678,1345.4
1361,"06-APR-21","ATM Deposits",999,"Other",6,"CHE",1988,2916201,1466.9
1362,"06-APR-21","ATM Withdraws",999,"Other",0,"CHE",27084,13855893,511.59
1363,"06-APR-21","ATM Withdraws",999,"Other",1,"CHE",83337,46825755,561.88
1364,"06-APR-21","ATM Withdraws",999,"Other",2,"CHE",48246,32547611,674.62
1365,"06-APR-21","ATM Withdraws",999,"Other",3,"CHE",14639,9547303,652.18
1366,"06-APR-21","ATM Withdraws",999,"Other",4,"CHE",20148,11912657,591.26
1367,"06-APR-21","ATM Withdraws",999,"Other",5,"CHE",12940,6746520,521.37
1368,"06-APR-21","ATM Withdraws",999,"Other",6,"CHE",11823,6057153,512.32
1369,"06-AUG-20","ATM Deposits",999,"Other",0,"CHE",2149,3619926,1684.47
1370,"06-AUG-20","ATM Deposits",999,"Other",1,"CHE",10992,13681391,1244.67
1371,"06-AUG-20","ATM Deposits",999,"Other",2,"CHE",5069,7588057,1496.95
1372,"06-AUG-20","ATM Deposits",999,"Other",3,"CHE",1653,2315701,1400.91
1373,"06-AUG-20","ATM Deposits",999,"Other",4,"CHE",1615,2383072,1475.59
1374,"06-AUG-20","ATM Deposits",999,"Other",5,"CHE",1096,1570319,1432.77
1375,"06-AUG-20","ATM Deposits",999,"Other",6,"CHE",1585,2305075,1454.31
1376,"06-AUG-20","ATM Deposits",999,"Other",99,"CHE",110,153956,1399.6
1377,"06-AUG-20","ATM Withdraws",999,"Other",0,"CHE",38867,14605210,375.77
1378,"06-AUG-20","ATM Withdraws",999,"Other",1,"CHE",106120,45074793,424.75
1379,"06-AUG-20","ATM Withdraws",999,"Other",2,"CHE",57522,29065324,505.29
1380,"06-AUG-20","ATM Withdraws",999,"Other",3,"CHE",17519,8492298,484.75
1381,"06-AUG-20","ATM Withdraws",999,"Other",4,"CHE",25103,10563691,420.81
1382,"06-AUG-20","ATM Withdraws",999,"Other",5,"CHE",17575,6806838,387.3
1383,"06-AUG-20","ATM Withdraws",999,"Other",6,"CHE",15701,6498388,413.88
1384,"06-AUG-20","ATM Withdraws",999,"Other",99,"CHE",515,340699,661.55
1385,"06-DEC-20","ATM Deposits",999,"Other",0,"CHE",956,1347262,1409.27
1386,"06-DEC-20","ATM Deposits",999,"Other",1,"CHE",4344,5756481,1325.16
1387,"06-DEC-20","ATM Deposits",999,"Other",2,"CHE",2541,3502877,1378.54
1388,"06-DEC-20","ATM Deposits",999,"Other",3,"CHE",634,1030376,1625.2
1389,"06-DEC-20","ATM Deposits",999,"Other",4,"CHE",855,1297907,1518.02
1390,"06-DEC-20","ATM Deposits",999,"Other",5,"CHE",505,808012,1600.02
1391,"06-DEC-20","ATM Deposits",999,"Other",6,"CHE",689,1042341,1512.83
1392,"06-DEC-20","ATM Deposits",999,"Other",99,"CHE",8,2868,358.5
1393,"06-DEC-20","ATM Withdraws",999,"Other",0,"CHE",12816,4456173,347.7
1394,"06-DEC-20","ATM Withdraws",999,"Other",1,"CHE",34944,13215717,378.2
1395,"06-DEC-20","ATM Withdraws",999,"Other",2,"CHE",20987,9216778,439.17
1396,"06-DEC-20","ATM Withdraws",999,"Other",3,"CHE",6146,2777099,451.85
1397,"06-DEC-20","ATM Withdraws",999,"Other",4,"CHE",8705,3249248,373.26
1398,"06-DEC-20","ATM Withdraws",999,"Other",5,"CHE",6119,2149324,351.25
1399,"06-DEC-20","ATM Withdraws",999,"Other",6,"CHE",5661,2050409,362.2
1400,"06-DEC-20","ATM Withdraws",999,"Other",99,"CHE",171,76835,449.33
1401,"06-FEB-20","ATM Deposits",999,"Other",0,"CHE",2207,3515565,1592.92
1402,"06-FEB-20","ATM Deposits",999,"Other",1,"CHE",12280,16164864,1316.36
1403,"06-FEB-20","ATM Deposits",999,"Other",2,"CHE",5407,8478007,1567.97
1404,"06-FEB-20","ATM Deposits",999,"Other",3,"CHE",1640,2579624,1572.94
1405,"06-FEB-20","ATM Deposits",999,"Other",4,"CHE",1731,2669995,1542.46
1406,"06-FEB-20","ATM Deposits",999,"Other",5,"CHE",1050,1460642,1391.09
1407,"06-FEB-20","ATM Deposits",999,"Other",6,"CHE",1662,2400875,1444.57
1408,"06-FEB-20","ATM Deposits",999,"Other",99,"CHE",103,201370,1955.05
1409,"06-FEB-20","ATM Withdraws",999,"Other",0,"CHE",41665,15306895,367.38
1410,"06-FEB-20","ATM Withdraws",999,"Other",1,"CHE",131993,52068401,394.48
1411,"06-FEB-20","ATM Withdraws",999,"Other",2,"CHE",67986,32101329,472.18
1412,"06-FEB-20","ATM Withdraws",999,"Other",3,"CHE",20669,9048448,437.78
1413,"06-FEB-20","ATM Withdraws",999,"Other",4,"CHE",28291,11623327,410.85
1414,"06-FEB-20","ATM Withdraws",999,"Other",5,"CHE",18812,6890199,366.27
1415,"06-FEB-20","ATM Withdraws",999,"Other",6,"CHE",18175,7309301,402.16
1416,"06-FEB-20","ATM Withdraws",999,"Other",99,"CHE",546,320264,586.56
1417,"06-FEB-21","ATM Deposits",999,"Other",0,"CHE",1614,2671249,1655.05
1418,"06-FEB-21","ATM Deposits",999,"Other",1,"CHE",6959,8228097,1182.37
1419,"06-FEB-21","ATM Deposits",999,"Other",2,"CHE",3798,5110945,1345.69
1420,"06-FEB-21","ATM Deposits",999,"Other",3,"CHE",1068,1436062,1344.63
1421,"06-FEB-21","ATM Deposits",999,"Other",4,"CHE",1182,1616054,1367.22
1422,"06-FEB-21","ATM Deposits",999,"Other",5,"CHE",768,1055755,1374.68
1423,"06-FEB-21","ATM Deposits",999,"Other",6,"CHE",1214,1900574,1565.55
1424,"06-FEB-21","ATM Deposits",999,"Other",99,"CHE",79,149248,1889.22
1425,"06-FEB-21","ATM Withdraws",999,"Other",0,"CHE",27147,9346661,344.3
1426,"06-FEB-21","ATM Withdraws",999,"Other",1,"CHE",67248,24597250,365.77
1427,"06-FEB-21","ATM Withdraws",999,"Other",2,"CHE",40806,17235248,422.37
1428,"06-FEB-21","ATM Withdraws",999,"Other",3,"CHE",12278,5087732,414.38
1429,"06-FEB-21","ATM Withdraws",999,"Other",4,"CHE",17719,6475951,365.48
1430,"06-FEB-21","ATM Withdraws",999,"Other",5,"CHE",12243,4313531,352.33
1431,"06-FEB-21","ATM Withdraws",999,"Other",6,"CHE",11354,4093985,360.58
1432,"06-FEB-21","ATM Withdraws",999,"Other",99,"CHE",364,196297,539.28
1433,"06-JAN-20","ATM Deposits",999,"Other",0,"CHE",2692,5125139,1903.84
1434,"06-JAN-20","ATM Deposits",999,"Other",1,"CHE",15317,22235863,1451.71
1435,"06-JAN-20","ATM Deposits",999,"Other",2,"CHE",6766,10549112,1559.14
1436,"06-JAN-20","ATM Deposits",999,"Other",3,"CHE",2012,3675723,1826.9
1437,"06-JAN-20","ATM Deposits",999,"Other",4,"CHE",2075,3365734,1622.04
1438,"06-JAN-20","ATM Deposits",999,"Other",5,"CHE",1167,1875782,1607.35
1439,"06-JAN-20","ATM Deposits",999,"Other",6,"CHE",1811,2881584,1591.16
1440,"06-JAN-20","ATM Deposits",999,"Other",99,"CHE",142,270776,1906.87
1441,"06-JAN-20","ATM Withdraws",999,"Other",0,"CHE",33505,13907979,415.1
1442,"06-JAN-20","ATM Withdraws",999,"Other",1,"CHE",109389,48875209,446.8
1443,"06-JAN-20","ATM Withdraws",999,"Other",2,"CHE",59322,31318412,527.94
1444,"06-JAN-20","ATM Withdraws",999,"Other",3,"CHE",18750,9487878,506.02
1445,"06-JAN-20","ATM Withdraws",999,"Other",4,"CHE",23402,10221034,436.76
1446,"06-JAN-20","ATM Withdraws",999,"Other",5,"CHE",15521,6412004,413.12
1447,"06-JAN-20","ATM Withdraws",999,"Other",6,"CHE",14348,6205619,432.51
1448,"06-JAN-20","ATM Withdraws",999,"Other",99,"CHE",491,303098,617.31
1449,"06-JAN-21","ATM Deposits",999,"Other",0,"CHE",2118,3485634,1645.72
1450,"06-JAN-21","ATM Deposits",999,"Other",1,"CHE",9717,12473767,1283.71
1451,"06-JAN-21","ATM Deposits",999,"Other",2,"CHE",5183,8122675,1567.18
1452,"06-JAN-21","ATM Deposits",999,"Other",3,"CHE",1525,2188297,1434.95
1453,"06-JAN-21","ATM Deposits",999,"Other",4,"CHE",1588,2205627,1388.93
1454,"06-JAN-21","ATM Deposits",999,"Other",5,"CHE",914,1200367,1313.31
1455,"06-JAN-21","ATM Deposits",999,"Other",6,"CHE",1444,2029835,1405.7
1456,"06-JAN-21","ATM Deposits",999,"Other",99,"CHE",108,226269,2095.08
1457,"06-JAN-21","ATM Withdraws",999,"Other",0,"CHE",22013,10582229,480.73
1458,"06-JAN-21","ATM Withdraws",999,"Other",1,"CHE",64740,31875829,492.37
1459,"06-JAN-21","ATM Withdraws",999,"Other",2,"CHE",37720,22055387,584.71
1460,"06-JAN-21","ATM Withdraws",999,"Other",3,"CHE",11583,6552717,565.72
1461,"06-JAN-21","ATM Withdraws",999,"Other",4,"CHE",14699,6963057,473.71
1462,"06-JAN-21","ATM Withdraws",999,"Other",5,"CHE",10040,4634315,461.59
1463,"06-JAN-21","ATM Withdraws",999,"Other",6,"CHE",9423,4553707,483.25
1464,"06-JAN-21","ATM Withdraws",999,"Other",99,"CHE",310,206219,665.22
1465,"06-JUL-20","ATM Deposits",999,"Other",0,"CHE",2672,5157989,1930.39
1466,"06-JUL-20","ATM Deposits",999,"Other",1,"CHE",13391,19141236,1429.41
1467,"06-JUL-20","ATM Deposits",999,"Other",2,"CHE",6238,11063563,1773.58
1468,"06-JUL-20","ATM Deposits",999,"Other",3,"CHE",1928,3396427,1761.63
