"Date","Channel","Merchant category","Scaled Value","Scaled Number of Transactions"
"2019-01-29","All","Transport services",1.87184463097229,6.28233547526648
"2019-01-29","E-comm","Retail: Food, beverage, tobacco",0.323015937850891,0.178811651953197
"2019-01-29","E-comm","Retail: Other goods",1.95626518728566,0.983311139072028
"2019-01-29","POS","Retail: Food, beverage, tobacco",14.309437423303,36.145648735199
"2019-01-29","POS","Retail: Other goods",16.4968713788672,15.5680677261452
"2019-01-30","All","Accommodation",2.88034145764586,1.73207006181085
"2019-01-30","All","Entertainment and sports",1.09896924950824,0.901773569591755
"2019-01-30","All","Food and beverage services",4.2614900758403,10.9913935209071
"2019-01-30","All","Human health services",1.16289146601302,0.410678804514442
"2019-01-30","All","Motor vehicles",0.554983245556822,0.206953839335301
"2019-01-30","All","Other",0.458518389658207,0.17932147418838
"2019-01-30","All","Personal services",0.960151200250585,0.804703416012905
"2019-01-30","All","Professional services",2.48661743337478,1.4545228369772
"2019-01-30","All","Retail: Fuel stations",4.45479961038876,8.33433598372919
"2019-01-30","All","Transport services",1.72951896998517,6.21041655195666
"2019-01-30","E-comm","Retail: Food, beverage, tobacco",0.299123852468169,0.164162759728938
"2019-01-30","E-comm","Retail: Other goods",1.82065212745285,0.901331723654596
"2019-01-30","POS","Retail: Food, beverage, tobacco",15.2764917078226,37.3948151758445
"2019-01-30","POS","Retail: Other goods",18.1139571127592,16.4514197189724
"2019-01-31","All","Accommodation",3.36327236410375,1.86292443550783
"2019-01-31","All","Entertainment and sports",1.08653017580191,0.847426519321243
"2019-01-31","All","Food and beverage services",4.76122182249782,11.7447068556136
"2019-01-31","All","Human health services",1.05090643032141,0.404187068053111
"2019-01-31","All","Motor vehicles",0.605645476697427,0.207497649719496
"2019-01-31","All","Other",0.52585107706469,0.191251314491663
"2019-01-31","All","Personal services",1.05243083956637,0.860104098902794
"2019-01-31","All","Professional services",2.3892073360537,1.41594628784835
"2019-01-31","All","Retail: Fuel stations",4.8461440955617,8.95285231945325
"2019-01-31","All","Transport services",2.03738549303671,6.92250226191132
"2019-01-31","E-comm","Retail: Food, beverage, tobacco",0.342641674518649,0.179423438635417
"2019-01-31","E-comm","Retail: Other goods",1.93406672635023,1.06787365381439
"2019-01-31","POS","Retail: Food, beverage, tobacco",16.4764596692849,38.2630084542122
"2019-01-31","POS","Retail: Other goods",18.448272515086,16.3342625693273
"2019-02-01","All","Accommodation",4.50274411090389,1.99116172173087
"2019-02-01","All","Entertainment and sports",1.25962608096436,1.19451349703385
"2019-02-01","All","Food and beverage services",5.84395454615961,12.940919760098
"2019-02-01","All","Human health services",1.07829106249913,0.398205153826964
"2019-02-01","All","Motor vehicles",0.659522961155061,0.231833164412233
"2019-02-01","All","Other",0.466035318119587,0.185439341010576
"2019-02-01","All","Personal services",1.29407389611556,1.03123442917923
"2019-02-01","All","Professional services",2.61999314876386,1.72890916395271
"2019-02-01","All","Retail: Fuel stations",5.0093246931855,9.3331797068998
"2019-02-01","All","Transport services",1.98046012210225,7.14740184392506
"2019-02-01","E-comm","Retail: Food, beverage, tobacco",0.346742477343378,0.183128146877747
"2019-02-01","E-comm","Retail: Other goods",1.74464580108889,0.792093812729378
"2019-02-01","POS","Retail: Food, beverage, tobacco",22.0545853288285,43.3967484217603
"2019-02-01","POS","Retail: Other goods",20.1090567131813,17.8776644159714
"2019-02-02","All","Accommodation",4.04888430649984,1.5536662676458
"2019-02-02","All","Entertainment and sports",1.29304196964256,1.59057739747305
"2019-02-02","All","Food and beverage services",6.31415965173756,11.1965459883448
"2019-02-02","All","Human health services",0.881351188109352,0.271157452819351
"2019-02-02","All","Motor vehicles",0.23845737702605,0.141764569529896
"2019-02-02","All","Other",0.256248167864895,0.166541930159792
"2019-02-02","All","Personal services",1.18272966250783,1.02008631630323
"2019-02-02","All","Professional services",1.60743561540905,1.18503080345945
"2019-02-02","All","Retail: Fuel stations",4.90489927450495,8.90302569300136
"2019-02-02","All","Transport services",3.06027246494522,7.27778038353587
"2019-02-02","E-comm","Retail: Food, beverage, tobacco",0.204380366028722,0.121337691973563
"2019-02-02","E-comm","Retail: Other goods",1.11975582415869,0.605260957609301
"2019-02-02","POS","Retail: Food, beverage, tobacco",29.5425944379017,46.7765639476827
"2019-02-02","POS","Retail: Other goods",32.2099661476786,25.6430727733854
"2019-02-03","All","Accommodation",3.79109026176046,1.29372490400047
"2019-02-03","All","Entertainment and sports",1.19047950026021,1.54044487768005
"2019-02-03","All","Food and beverage services",3.74623090475011,7.07466720503895
"2019-02-03","All","Human health services",0.0936568923071823,0.0858540644048233
"2019-02-03","All","Motor vehicles",0.0111582331627124,0.0154985959495643
"2019-02-03","All","Other",0.144823456100618,0.110393507991633
"2019-02-03","All","Personal services",0.181716431121175,0.18193856166232
"2019-02-03","All","Professional services",1.06997981999749,0.807966278318076
"2019-02-03","All","Retail: Fuel stations",3.74231388472745,7.77183211757724
"2019-02-03","All","Transport services",2.39913703888715,4.81292582902194
"2019-02-03","E-comm","Retail: Food, beverage, tobacco",0.135561654219403,0.0932294927404713
"2019-02-03","E-comm","Retail: Other goods",1.50338449005747,0.75324535840843
"2019-02-03","POS","Retail: Food, beverage, tobacco",1.94879506702852,7.20066127342718
"2019-02-03","POS","Retail: Other goods",3.5147047955994,2.17350814118133
"2019-02-04","All","Accommodation",2.65570036032527,1.56236723379292
"2019-02-04","All","Entertainment and sports",1.34672307737318,0.782067308770778
"2019-02-04","All","Food and beverage services",3.18927608337644,9.35717534010241
"2019-02-04","All","Human health services",0.838008745078937,0.35724943426726
"2019-02-04","All","Motor vehicles",0.437644460317559,0.166711870904853
"2019-02-04","All","Other",0.420820946353808,0.168309313908426
"2019-02-04","All","Personal services",0.498567090553927,0.45431958784611
"2019-02-04","All","Professional services",2.51233058229042,1.52328086242889
"2019-02-04","All","Retail: Fuel stations",4.09666564206576,7.90911025143753
"2019-02-04","All","Transport services",2.64481811268937,6.13958524941523
"2019-02-04","E-comm","Retail: Food, beverage, tobacco",0.382525593148313,0.210012772746399
"2019-02-04","E-comm","Retail: Other goods",2.13011514195595,1.1704158993842
"2019-02-04","POS","Retail: Food, beverage, tobacco",15.1548174756702,37.6764069904106
"2019-02-04","POS","Retail: Other goods",16.4902459679302,14.9278329632024
"2019-02-05","All","Accommodation",2.66421081475344,1.68377290206451
"2019-02-05","All","Entertainment and sports",1.04189426697477,0.828155238831324
"2019-02-05","All","Food and beverage services",3.85327251945232,10.2620758194033
"2019-02-05","All","Human health services",0.993600171477879,0.401026170194976
"2019-02-05","All","Motor vehicles",0.501192313004993,0.17500497926383
"2019-02-05","All","Other",0.507670916214344,0.175140931859879
"2019-02-05","All","Personal services",0.871195722724019,0.729453654099888
"2019-02-05","All","Professional services",2.24236795127743,1.42716237702238
"2019-02-05","All","Retail: Fuel stations",4.15505115641738,8.06698520359921
"2019-02-05","All","Transport services",2.12379987991677,6.37648264803028
"2019-02-05","E-comm","Retail: Food, beverage, tobacco",0.313763033170382,0.177758019333819
"2019-02-05","E-comm","Retail: Other goods",1.85034657788305,0.957378181375718
"2019-02-05","POS","Retail: Food, beverage, tobacco",14.295971780241,36.4344120492067
"2019-02-05","POS","Retail: Other goods",16.7919126889186,14.5683403111003
"2019-02-06","All","Accommodation",2.92520187198199,1.79647760418897
"2019-02-06","All","Entertainment and sports",1.02412523746705,0.884133720254422
"2019-02-06","All","Food and beverage services",4.32136954845418,10.9839841044225
"2019-02-06","All","Human health services",1.06785108640832,0.405308676970514
"2019-02-06","All","Motor vehicles",0.517835991516284,0.175752718542099
"2019-02-06","All","Other",0.467122331266145,0.170246638402122
"2019-02-06","All","Personal services",0.910571976166608,0.752735536173247
"2019-02-06","All","Professional services",2.1734897041942,1.36489608803203
"2019-02-06","All","Retail: Fuel stations",4.3480469941526,8.32420751532356
"2019-02-06","All","Transport services",2.1992525513379,6.66830489544906
"2019-02-06","E-comm","Retail: Food, beverage, tobacco",0.281181679988626,0.162259423384254
"2019-02-06","E-comm","Retail: Other goods",1.75060714094263,0.943273099535654
"2019-02-06","POS","Retail: Food, beverage, tobacco",14.5916631694311,36.6335486142692
"2019-02-06","POS","Retail: Other goods",18.4503041548396,15.6473280896417
"2019-02-07","All","Accommodation",3.43656070138482,1.88878941690611
"2019-02-07","All","Entertainment and sports",0.905920482827273,0.841546569542132
"2019-02-07","All","Food and beverage services",4.63232751197297,11.4396972063781
"2019-02-07","All","Human health services",1.04841547649736,0.393650741859328
"2019-02-07","All","Motor vehicles",0.510136317998516,0.160627992231669
"2019-02-07","All","Other",0.410282685956967,0.165624250136462
"2019-02-07","All","Personal services",1.01050226041177,0.839745197644485
"2019-02-07","All","Professional services",2.09581405621199,1.3489556461453
"2019-02-07","All","Retail: Fuel stations",4.23132252694425,8.25021531492399
"2019-02-07","All","Transport services",1.92894690817518,6.57646891681808
"2019-02-07","E-comm","Retail: Food, beverage, tobacco",0.350147833921077,0.183875886156015
"2019-02-07","E-comm","Retail: Other goods",1.81534589882535,1.08133296082322
"2019-02-07","POS","Retail: Food, beverage, tobacco",15.7770445149468,37.5788270145965
"2019-02-07","POS","Retail: Other goods",18.4083635965754,15.584110132479
"2019-02-08","All","Accommodation",4.45425332148225,2.03894905924202
"2019-02-08","All","Entertainment and sports",0.990768480712559,1.03527901891169
"2019-02-08","All","Food and beverage services",6.02597716316491,13.0762605694646
"2019-02-08","All","Human health services",1.14683757949039,0.405784511056685
"2019-02-08","All","Motor vehicles",0.676515251726733,0.235231979313453
"2019-02-08","All","Other",0.557742356780826,0.183705945410954
"2019-02-08","All","Personal services",1.23080225216815,1.02773364983098
"2019-02-08","All","Professional services",2.31101392738115,1.40109346673002
"2019-02-08","All","Retail: Fuel stations",5.08712986357674,9.63672786572778
"2019-02-08","All","Transport services",2.35683259607899,7.41458268330998
"2019-02-08","E-comm","Retail: Food, beverage, tobacco",0.314615566701344,0.169566875421878
"2019-02-08","E-comm","Retail: Other goods",1.73918313132099,0.798449596594659
"2019-02-08","POS","Retail: Food, beverage, tobacco",22.1370425917104,44.2589597859019
"2019-02-08","POS","Retail: Other goods",21.2480233402083,18.0153843957689
"2019-02-09","All","Accommodation",4.25898382603651,1.66654091051532
"2019-02-09","All","Entertainment and sports",1.23468681620514,1.57307350073176
"2019-02-09","All","Food and beverage services",6.25800415886959,11.1139547862451
"2019-02-09","All","Human health services",0.83695590313544,0.260077316241373
"2019-02-09","All","Motor vehicles",0.227483138130564,0.15138321570035
"2019-02-09","All","Other",0.230438042594385,0.147508566712959
"2019-02-09","All","Personal services",1.14546868720476,0.982291494601662
"2019-02-09","All","Professional services",1.53854287121446,1.09710346196488
"2019-02-09","All","Retail: Fuel stations",4.7269559652827,8.79021902642986
"2019-02-09","All","Transport services",3.31338509010944,7.39949194514857
"2019-02-09","E-comm","Retail: Food, beverage, tobacco",0.194622368987222,0.119876201566038
"2019-02-09","E-comm","Retail: Other goods",1.08762916414202,0.599245055234141
"2019-02-09","POS","Retail: Food, beverage, tobacco",28.0110908110216,45.5443236052453
"2019-02-09","POS","Retail: Other goods",30.431599305857,24.2012954922877
"2019-02-10","All","Accommodation",4.08088281471497,1.37665598759025
"2019-02-10","All","Entertainment and sports",1.22672655495686,1.60913492683371
"2019-02-10","All","Food and beverage services",3.7586827760145,7.21469837896922
"2019-02-10","All","Human health services",0.0962315315093443,0.0822173324605177
"2019-02-10","All","Motor vehicles",0.0223095506315667,0.0526476428199016
"2019-02-10","All","Other",0.135387254204698,0.0935693742305933
"2019-02-10","All","Personal services",0.18590667587553,0.180545047552819
"2019-02-10","All","Professional services",1.10199036997854,0.755488576243236
"2019-02-10","All","Retail: Fuel stations",3.71578340731357,7.84572235352977
"2019-02-10","All","Transport services",2.46830068561273,4.81748024098957
"2019-02-10","E-comm","Retail: Food, beverage, tobacco",0.135582275988292,0.0917340141839343
"2019-02-10","E-comm","Retail: Other goods",1.56237531167468,0.822173324605177
"2019-02-10","POS","Retail: Food, beverage, tobacco",1.95030080468327,7.23672269952913
"2019-02-10","POS","Retail: Other goods",3.99574195325048,2.28798022705443
"2019-02-11","All","Accommodation",2.54110503005631,1.48256305991227
"2019-02-11","All","Entertainment and sports",1.05451321920979,0.812928548073858
"2019-02-11","All","Food and beverage services",3.03800561069538,8.98123242387844
"2019-02-11","All","Human health services",0.797460136634609,0.357691280204418
"2019-02-11","All","Motor vehicles",0.405803513224955,0.144483621450873
"2019-02-11","All","Other",0.395567397378123,0.194786081988932
"2019-02-11","All","Personal services",0.490096998558712,0.459519774644977
"2019-02-11","All","Professional services",2.83560135915236,1.72615612388272
"2019-02-11","All","Retail: Fuel stations",3.8363837606554,7.53700799605194
