"CubeId";"plkoprex"
"PublishingDate";"2023-07-21 09:00"

"Date";"D0";"Value"
"1987-05";"T0";"0"
"1987-05";"IG";"0"
"1987-05";"T1";"74.025"
"1987-05";"IW";"51.6574"
"1987-05";"T2";"69.9736"
"1987-05";"IE";"55.5688"
"1987-05";"T3";"69.4816"
"1987-05";"IT";"31.9022"
"1987-05";"T4";"69.1844"
"1987-05";"IAG";"64.1809"
"1987-05";"T5";
"1987-05";"IBS";
"1987-05";"T6";
"1987-05";"IAP";
"1987-05";"K1";
"1987-05";"FP";
"1987-05";"ET";
"1987-05";"K2";
"1987-05";"T7";"69.068"
"1987-06";"T0";"0"
"1987-06";"IG";"0"
"1987-06";"T1";"74.3163"
"1987-06";"IW";"51.6574"
"1987-06";"T2";"70.1921"
"1987-06";"IE";"55.8504"
"1987-06";"T3";"69.7046"
"1987-06";"IT";"31.9022"
"1987-06";"T4";"69.4115"
"1987-06";"IAG";"64.1809"
"1987-06";"T5";
"1987-06";"IBS";
"1987-06";"T6";
"1987-06";"IAP";
"1987-06";"K1";
"1987-06";"FP";
"1987-06";"ET";
"1987-06";"K2";
"1987-06";"T7";"69.2885"
"1987-07";"T0";"0"
"1987-07";"IG";"0"
"1987-07";"T1";"74.3399"
"1987-07";"IW";"51.6574"
"1987-07";"T2";"70.1759"
"1987-07";"IE";"56.5868"
"1987-07";"T3";"69.7226"
"1987-07";"IT";"31.9022"
"1987-07";"T4";"69.4298"
"1987-07";"IAG";"64.1809"
"1987-07";"T5";
"1987-07";"IBS";
"1987-07";"T6";
"1987-07";"IAP";
"1987-07";"K1";
"1987-07";"FP";
"1987-07";"ET";
"1987-07";"K2";
"1987-07";"T7";"69.3063"
"1987-08";"T0";"0"
"1987-08";"IG";"0"
"1987-08";"T1";"74.696"
"1987-08";"IW";"51.6574"
"1987-08";"T2";"70.4163"
"1987-08";"IE";"57.4915"
"1987-08";"T3";"69.995"
"1987-08";"IT";"31.9197"
"1987-08";"T4";"69.7061"
"1987-08";"IAG";"64.2198"
"1987-08";"T5";
"1987-08";"IBS";
"1987-08";"T6";
"1987-08";"IAP";
"1987-08";"K1";
"1987-08";"FP";
"1987-08";"ET";
"1987-08";"K2";
"1987-08";"T7";"69.5758"
"1987-09";"T0";"0"
"1987-09";"IG";"0"
"1987-09";"T1";"74.4774"
"1987-09";"IW";"51.6574"
"1987-09";"T2";"70.3377"
"1987-09";"IE";"55.4828"
"1987-09";"T3";"69.8277"
"1987-09";"IT";"31.9197"
"1987-09";"T4";"69.5359"
"1987-09";"IAG";"64.2198"
"1987-09";"T5";
"1987-09";"IBS";
"1987-09";"T6";
"1987-09";"IAP";
"1987-09";"K1";
"1987-09";"FP";
"1987-09";"ET";
"1987-09";"K2";
"1987-09";"T7";"69.4104"
"1987-10";"T0";"0"
"1987-10";"IG";"0"
"1987-10";"T1";"74.882"
"1987-10";"IW";"51.6574"
"1987-10";"T2";"70.6366"
"1987-10";"IE";"55.9664"
"1987-10";"T3";"70.1373"
"1987-10";"IT";"31.9197"
"1987-10";"T4";"69.8511"
"1987-10";"IAG";"64.2198"
"1987-10";"T5";
"1987-10";"IBS";
"1987-10";"T6";
"1987-10";"IAP";
"1987-10";"K1";
"1987-10";"FP";
"1987-10";"ET";
"1987-10";"K2";
"1987-10";"T7";"69.7165"
"1987-11";"T0";"0"
"1987-11";"IG";"0"
"1987-11";"T1";"74.9897"
"1987-11";"IW";"52.3383"
"1987-11";"T2";"70.9553"
"1987-11";"IE";"54.8672"
"1987-11";"T3";"70.3941"
"1987-11";"IT";"31.895"
"1987-11";"T4";"70.099"
"1987-11";"IAG";"64.6581"
"1987-11";"T5";
"1987-11";"IBS";
"1987-11";"T6";
"1987-11";"IAP";
"1987-11";"K1";
"1987-11";"FP";
"1987-11";"ET";
"1987-11";"K2";
"1987-11";"T7";"69.9701"
"1987-12";"T0";"0"
"1987-12";"IG";"0"
"1987-12";"T1";"74.9832"
"1987-12";"IW";"52.3383"
"1987-12";"T2";"71.0116"
"1987-12";"IE";"53.5693"
"1987-12";"T3";"70.3892"
"1987-12";"IT";"31.895"
"1987-12";"T4";"70.0937"
"1987-12";"IAG";"64.6581"
"1987-12";"T5";
"1987-12";"IBS";
"1987-12";"T6";
"1987-12";"IAP";
"1987-12";"K1";
"1987-12";"FP";
"1987-12";"ET";
"1987-12";"K2";
"1987-12";"T7";"69.9651"
"1988-01";"T0";"0"
"1988-01";"IG";"0"
"1988-01";"T1";"75.2194"
"1988-01";"IW";"52.3383"
"1988-01";"T2";"71.274"
"1988-01";"IE";"51.9988"
"1988-01";"T3";"70.57"
"1988-01";"IT";"31.895"
"1988-01";"T4";"70.2779"
"1988-01";"IAG";"64.6581"
"1988-01";"T5";
"1988-01";"IBS";
"1988-01";"T6";
"1988-01";"IAP";
"1988-01";"K1";
"1988-01";"FP";
"1988-01";"ET";
"1988-01";"K2";
"1988-01";"T7";"70.1438"
"1988-02";"T0";"0"
"1988-02";"IG";"0"
"1988-02";"T1";"75.6721"
"1988-02";"IW";"52.3383"
"1988-02";"T2";"71.6703"
"1988-02";"IE";"51.2344"
"1988-02";"T3";"70.918"
"1988-02";"IT";"31.7732"
"1988-02";"T4";"70.6231"
"1988-02";"IAG";"64.9124"
"1988-02";"T5";
"1988-02";"IBS";
"1988-02";"T6";
"1988-02";"IAP";
"1988-02";"K1";
"1988-02";"FP";
"1988-02";"ET";
"1988-02";"K2";
"1988-02";"T7";"70.4865"
"1988-03";"T0";"0"
"1988-03";"IG";"0"
"1988-03";"T1";"75.8878"
"1988-03";"IW";"52.3383"
"1988-03";"T2";"71.8769"
"1988-03";"IE";"50.4959"
"1988-03";"T3";"71.083"
"1988-03";"IT";"31.7732"
"1988-03";"T4";"70.7912"
"1988-03";"IAG";"64.9124"
"1988-03";"T5";
"1988-03";"IBS";
"1988-03";"T6";
"1988-03";"IAP";
"1988-03";"K1";
"1988-03";"FP";
"1988-03";"ET";
"1988-03";"K2";
"1988-03";"T7";"70.6497"
"1988-04";"T0";"0"
"1988-04";"IG";"0"
"1988-04";"T1";"76.0661"
"1988-04";"IW";"52.3383"
"1988-04";"T2";"71.9596"
"1988-04";"IE";"51.7422"
"1988-04";"T3";"71.2194"
"1988-04";"IT";"31.7732"
"1988-04";"T4";"70.93"
"1988-04";"IAG";"64.9124"
"1988-04";"T5";
"1988-04";"IBS";
"1988-04";"T6";
"1988-04";"IAP";
"1988-04";"K1";
"1988-04";"FP";
"1988-04";"ET";
"1988-04";"K2";
"1988-04";"T7";"70.7846"
"1988-05";"T0";"0"
"1988-05";"IG";"0"
"1988-05";"T1";"75.5651"
"1988-05";"IW";"53.1589"
"1988-05";"T2";"71.7542"
"1988-05";"IE";"52.2669"
"1988-05";"T3";"71.0456"
"1988-05";"IT";"31.779"
"1988-05";"T4";"70.7469"
"1988-05";"IAG";"65.1154"
"1988-05";"T5";
"1988-05";"IBS";
"1988-05";"T6";
"1988-05";"IAP";
"1988-05";"K1";
"1988-05";"FP";
"1988-05";"ET";
"1988-05";"K2";
"1988-05";"T7";"70.6127"
"1988-06";"T0";"0"
"1988-06";"IG";"0"
"1988-06";"T1";"75.7102"
"1988-06";"IW";"53.1589"
"1988-06";"T2";"71.8495"
"1988-06";"IE";"52.6901"
"1988-06";"T3";"71.1566"
"1988-06";"IT";"31.779"
"1988-06";"T4";"70.86"
"1988-06";"IAG";"65.1154"
"1988-06";"T5";
"1988-06";"IBS";
"1988-06";"T6";
"1988-06";"IAP";
"1988-06";"K1";
"1988-06";"FP";
"1988-06";"ET";
"1988-06";"K2";
"1988-06";"T7";"70.7225"
"1988-07";"T0";"0"
"1988-07";"IG";"0"
"1988-07";"T1";"75.4973"
"1988-07";"IW";"53.1589"
"1988-07";"T2";"71.6933"
"1988-07";"IE";"52.4119"
"1988-07";"T3";"70.9937"
"1988-07";"IT";"31.779"
"1988-07";"T4";"70.6941"
"1988-07";"IAG";"65.1154"
"1988-07";"T5";
"1988-07";"IBS";
"1988-07";"T6";
"1988-07";"IAP";
"1988-07";"K1";
"1988-07";"FP";
"1988-07";"ET";
"1988-07";"K2";
"1988-07";"T7";"70.5614"
"1988-08";"T0";"0"
"1988-08";"IG";"0"
"1988-08";"T1";"75.8227"
"1988-08";"IW";"53.1589"
"1988-08";"T2";"71.9229"
"1988-08";"IE";"53.0268"
"1988-08";"T3";"71.2437"
"1988-08";"IT";"31.6912"
"1988-08";"T4";"70.9418"
"1988-08";"IAG";"65.3067"
"1988-08";"T5";
"1988-08";"IBS";
"1988-08";"T6";
"1988-08";"IAP";
"1988-08";"K1";
"1988-08";"FP";
"1988-08";"ET";
"1988-08";"K2";
"1988-08";"T7";"70.8076"
"1988-09";"T0";"0"
"1988-09";"IG";"0"
"1988-09";"T1";"75.8468"
"1988-09";"IW";"53.1589"
"1988-09";"T2";"71.9722"
"1988-09";"IE";"52.3922"
"1988-09";"T3";"71.2623"
"1988-09";"IT";"31.6912"
"1988-09";"T4";"70.9607"
"1988-09";"IAG";"65.3067"
"1988-09";"T5";
"1988-09";"IBS";
"1988-09";"T6";
"1988-09";"IAP";
"1988-09";"K1";
"1988-09";"FP";
"1988-09";"ET";
"1988-09";"K2";
"1988-09";"T7";"70.8259"
"1988-10";"T0";"0"
"1988-10";"IG";"0"
"1988-10";"T1";"75.9963"
"1988-10";"IW";"53.1589"
"1988-10";"T2";"72.152"
"1988-10";"IE";"51.1092"
"1988-10";"T3";"71.3767"
"1988-10";"IT";"31.6912"
"1988-10";"T4";"71.0772"
"1988-10";"IAG";"65.3067"
"1988-10";"T5";
"1988-10";"IBS";
"1988-10";"T6";
"1988-10";"IAP";
"1988-10";"K1";
"1988-10";"FP";
"1988-10";"ET";
"1988-10";"K2";
"1988-10";"T7";"70.9391"
"1988-11";"T0";"0"
"1988-11";"IG";"0"
"1988-11";"T1";"76.1135"
"1988-11";"IW";"53.8396"
"1988-11";"T2";"72.4172"
"1988-11";"IE";"51.2949"
"1988-11";"T3";"71.6406"
"1988-11";"IT";"31.6655"
"1988-11";"T4";"71.3326"
"1988-11";"IAG";"65.7334"
"1988-11";"T5";
"1988-11";"IBS";
"1988-11";"T6";
"1988-11";"IAP";
"1988-11";"K1";
"1988-11";"FP";
"1988-11";"ET";
"1988-11";"K2";
"1988-11";"T7";"71.1996"
"1988-12";"T0";"0"
"1988-12";"IG";"0"
"1988-12";"T1";"76.2839"
"1988-12";"IW";"53.8396"
"1988-12";"T2";"72.4626"
"1988-12";"IE";"53.1929"
"1988-12";"T3";"71.771"
"1988-12";"IT";"31.6655"
"1988-12";"T4";"71.4654"
"1988-12";"IAG";"65.7334"
"1988-12";"T5";
"1988-12";"IBS";
"1988-12";"T6";
"1988-12";"IAP";
"1988-12";"K1";
"1988-12";"FP";
"1988-12";"ET";
"1988-12";"K2";
"1988-12";"T7";"71.3285"
"1989-01";"T0";"0"
"1989-01";"IG";"0"
"1989-01";"T1";"76.8006"
"1989-01";"IW";"53.8396"
"1989-01";"T2";"72.7708"
"1989-01";"IE";"55.3649"
"1989-01";"T3";"72.1666"
"1989-01";"IT";"31.6655"
"1989-01";"T4";"71.8682"
"1989-01";"IAG";"65.7334"
"1989-01";"T5";
"1989-01";"IBS";
"1989-01";"T6";
"1989-01";"IAP";
"1989-01";"K1";
"1989-01";"FP";
"1989-01";"ET";
"1989-01";"K2";
"1989-01";"T7";"71.7197"
"1989-02";"T0";"0"
"1989-02";"IG";"0"
"1989-02";"T1";"77.2769"
"1989-02";"IW";"53.8396"
"1989-02";"T2";"73.1424"
"1989-02";"IE";"55.5239"
"1989-02";"T3";"72.5305"
"1989-02";"IT";"31.7274"
"1989-02";"T4";"72.223"
"1989-02";"IAG";"66.2775"
"1989-02";"T5";
"1989-02";"IBS";
"1989-02";"T6";
"1989-02";"IAP";
"1989-02";"K1";
"1989-02";"FP";
"1989-02";"ET";
"1989-02";"K2";
"1989-02";"T7";"72.0802"
"1989-03";"T0";"0"
"1989-03";"IG";"0"
"1989-03";"T1";"77.5328"
"1989-03";"IW";"53.8396"
"1989-03";"T2";"73.3191"
"1989-03";"IE";"56.0897"
"1989-03";"T3";"72.7263"
"1989-03";"IT";"31.7274"
"1989-03";"T4";"72.4224"
"1989-03";"IAG";"66.2775"
"1989-03";"T5";
"1989-03";"IBS";
"1989-03";"T6";
"1989-03";"IAP";
"1989-03";"K1";
"1989-03";"FP";
"1989-03";"ET";
"1989-03";"K2";
"1989-03";"T7";"72.2738"
"1989-04";"T0";"0"
"1989-04";"IG";"0"
"1989-04";"T1";"78.0354"
"1989-04";"IW";"53.8396"
"1989-04";"T2";"73.4964"
"1989-04";"IE";"60.7875"
"1989-04";"T3";"73.1111"
"1989-04";"IT";"31.7274"
"1989-04";"T4";"72.8141"
"1989-04";"IAG";"66.2775"
"1989-04";"T5";
"1989-04";"IBS";
"1989-04";"T6";
"1989-04";"IAP";
"1989-04";"K1";
"1989-04";"FP";
"1989-04";"ET";
"1989-04";"K2";
"1989-04";"T7";"72.6541"
"1989-05";"T0";"0"
"1989-05";"IG";"0"
"1989-05";"T1";"77.7767"
"1989-05";"IW";"54.8135"
"1989-05";"T2";"73.5185"
"1989-05";"IE";"61.4332"
"1989-05";"T3";"73.1462"
"1989-05";"IT";"33.0401"
"1989-05";"T4";"72.8406"
"1989-05";"IAG";"67.1083"
"1989-05";"T5";
"1989-05";"IBS";
"1989-05";"T6";
"1989-05";"IAP";
"1989-05";"K1";
"1989-05";"FP";
"1989-05";"ET";
"1989-05";"K2";
"1989-05";"T7";"72.7043"
"1989-06";"T0";"0"
"1989-06";"IG";"0"
"1989-06";"T1";"77.9409"
"1989-06";"IW";"54.8135"
"1989-06";"T2";"73.7139"
"1989-06";"IE";"60.0638"
"1989-06";"T3";"73.2719"
"1989-06";"IT";"33.0401"
"1989-06";"T4";"72.9685"
"1989-06";"IAG";"67.1083"
"1989-06";"T5";
"1989-06";"IBS";
"1989-06";"T6";
"1989-06";"IAP";
"1989-06";"K1";
"1989-06";"FP";
"1989-06";"ET";
"1989-06";"K2";
"1989-06";"T7";"72.8286"
"1989-07";"T0";"0"
"1989-07";"IG";"0"
"1989-07";"T1";"77.7279"
"1989-07";"IW";"54.8135"
"1989-07";"T2";"73.6333"
"1989-07";"IE";"58.191"
"1989-07";"T3";"73.1088"
"1989-07";"IT";"33.0401"
"1989-07";"T4";"72.8025"
"1989-07";"IAG";"67.1083"
"1989-07";"T5";
"1989-07";"IBS";
"1989-07";"T6";
"1989-07";"IAP";
"1989-07";"K1";
"1989-07";"FP";
"1989-07";"ET";
"1989-07";"K2";
"1989-07";"T7";"72.6674"
"1989-08";"T0";"0"
"1989-08";"IG";"0"
"1989-08";"T1";"78.0466"
"1989-08";"IW";"54.8135"
"1989-08";"T2";"73.8872"
"1989-08";"IE";"58.1849"
"1989-08";"T3";"73.3506"
"1989-08";"IT";"33.2351"
"1989-08";"T4";"73.0284"
"1989-08";"IAG";"67.856"
"1989-08";"T5";
"1989-08";"IBS";
"1989-08";"T6";
"1989-08";"IAP";
"1989-08";"K1";
"1989-08";"FP";
"1989-08";"ET";
"1989-08";"K2";
"1989-08";"T7";"72.9086"
"1989-09";"T0";"0"
"1989-09";"IG";"0"
"1989-09";"T1";"78.4657"
"1989-09";"IW";"54.8135"
"1989-09";"T2";"74.1037"
"1989-09";"IE";"60.6494"
"1989-09";"T3";"73.6713"
"1989-09";"IT";"33.2351"
"1989-09";"T4";"73.3549"
"1989-09";"IAG";"67.856"
"1989-09";"T5";
"1989-09";"IBS";
"1989-09";"T6";
"1989-09";"IAP";
"1989-09";"K1";
"1989-09";"FP";
"1989-09";"ET";
"1989-09";"K2";
"1989-09";"T7";"73.2258"
"1989-10";"T0";"0"
"1989-10";"IG";"0"
"1989-10";"T1";"78.848"
"1989-10";"IW";"54.8135"
"1989-10";"T2";"74.3012"
"1989-10";"IE";"62.9016"
"1989-10";"T3";"73.964"
"1989-10";"IT";"33.2351"
"1989-10";"T4";"73.653"
"1989-10";"IAG";"67.856"
"1989-10";"T5";
"1989-10";"IBS";
"1989-10";"T6";
"1989-10";"IAP";
"1989-10";"K1";
"1989-10";"FP";
"1989-10";"ET";
"1989-10";"K2";
"1989-10";"T7";"73.5152"
"1989-11";"T0";"0"
"1989-11";"IG";"0"
"1989-11";"T1";"79.0337"
"1989-11";"IW";"57.618"
"1989-11";"T2";"75.2531"
"1989-11";"IE";"61.6414"
"1989-11";"T3";"74.822"
"1989-11";"IT";"33.2696"
"1989-11";"T4";"74.5095"
"1989-11";"IAG";"68.4345"
"1989-11";"T5";
"1989-11";"IBS";
"1989-11";"T6";
"1989-11";"IAP";
"1989-11";"K1";
"1989-11";"FP";
"1989-11";"ET";
"1989-11";"K2";
"1989-11";"T7";"74.3639"
"1989-12";"T0";"0"
"1989-12";"IG";"0"
"1989-12";"T1";"79.7561"
"1989-12";"IW";"57.618"
"1989-12";"T2";"75.4706"
"1989-12";"IE";"69.1811"
"1989-12";"T3";"75.3752"
"1989-12";"IT";"33.2696"
"1989-12";"T4";"75.0726"
"1989-12";"IAG";"68.4345"
"1989-12";"T5";
"1989-12";"IBS";
"1989-12";"T6";
"1989-12";"IAP";
"1989-12";"K1";
"1989-12";"FP";
"1989-12";"ET";
"1989-12";"K2";
"1989-12";"T7";"74.9106"
"1990-01";"T0";"0"
"1990-01";"IG";"0"
"1990-01";"T1";"80.3387"
"1990-01";"IW";"57.618"
"1990-01";"T2";"75.9887"
"1990-01";"IE";"68.0275"
"1990-01";"T3";"75.821"
"1990-01";"IT";"33.2696"
"1990-01";"T4";"75.5266"
"1990-01";"IAG";"68.4345"
"1990-01";"T5";
"1990-01";"IBS";
"1990-01";"T6";
"1990-01";"IAP";
"1990-01";"K1";
"1990-01";"FP";
"1990-01";"ET";
"1990-01";"K2";
"1990-01";"T7";"75.3514"
"1990-02";"T0";"0"
"1990-02";"IG";"0"
"1990-02";"T1";"80.6617"
"1990-02";"IW";"57.618"
"1990-02";"T2";"76.5661"
"1990-02";"IE";"61.268"
"1990-02";"T3";"76.0679"
"1990-02";"IT";"33.29"
"1990-02";"T4";"75.7599"
"1990-02";"IAG";"69.0396"
"1990-02";"T5";
"1990-02";"IBS";
"1990-02";"T6";
"1990-02";"IAP";
"1990-02";"K1";
"1990-02";"FP";
"1990-02";"ET";
"1990-02";"K2";
"1990-02";"T7";"75.5958"
"1990-03";"T0";"0"
"1990-03";"IG";"0"
"1990-03";"T1";"81.0056"
"1990-03";"IW";"57.618"
"1990-03";"T2";"76.8926"
"1990-03";"IE";"60.1505"
"1990-03";"T3";"76.3313"
"1990-03";"IT";"33.29"
"1990-03";"T4";"76.028"
"1990-03";"IAG";"69.0396"
"1990-03";"T5";
"1990-03";"IBS";
"1990-03";"T6";
"1990-03";"IAP";
"1990-03";"K1";
"1990-03";"FP";
"1990-03";"ET";
"1990-03";"K2";
"1990-03";"T7";"75.8562"
"1990-04";"T0";"0"
"1990-04";"IG";"0"
"1990-04";"T1";"81.2118"
"1990-04";"IW";"57.618"
"1990-04";"T2";"77.0722"
"1990-04";"IE";"59.823"
"1990-04";"T3";"76.4891"
"1990-04";"IT";"33.29"
"1990-04";"T4";"76.1888"
"1990-04";"IAG";"69.0396"
"1990-04";"T5";
"1990-04";"IBS";
"1990-04";"T6";
"1990-04";"IAP";
"1990-04";"K1";
"1990-04";"FP";
"1990-04";"ET";
"1990-04";"K2";
"1990-04";"T7";"76.0122"
"1990-05";"T0";"0"
"1990-05";"IG";"0"
"1990-05";"T1";"80.9209"
"1990-05";"IW";"59.9535"
"1990-05";"T2";"77.5131"
"1990-05";"IE";"58.7213"
"1990-05";"T3";"76.848"
"1990-05";"IT";"34.5557"
"1990-05";"T4";"76.5142"
"1990-05";"IAG";"70.8578"
"1990-05";"T5";
"1990-05";"IBS";
"1990-05";"T6";
"1990-05";"IAP";
"1990-05";"K1";
"1990-05";"FP";
"1990-05";"ET";
"1990-05";"K2";
"1990-05";"T7";"76.382"
"1990-06";"T0";"0"
"1990-06";"IG";"0"
"1990-06";"T1";"81.0615"
"1990-06";"IW";"59.9535"
"1990-06";"T2";"77.6799"
"1990-06";"IE";"57.561"
"1990-06";"T3";"76.9557"
"1990-06";"IT";"34.5557"
"1990-06";"T4";"76.6239"
"1990-06";"IAG";"70.8578"
"1990-06";"T5";
"1990-06";"IBS";
"1990-06";"T6";
"1990-06";"IAP";
"1990-06";"K1";
"1990-06";"FP";
"1990-06";"ET";
"1990-06";"K2";
"1990-06";"T7";"76.4884"
"1990-07";"T0";"0"
"1990-07";"IG";"0"
"1990-07";"T1";"81.1112"
"1990-07";"IW";"59.9535"
"1990-07";"T2";"77.7012"
"1990-07";"IE";"57.9479"
"1990-07";"T3";"76.9937"
"1990-07";"IT";"34.5557"
"1990-07";"T4";"76.6627"
"1990-07";"IAG";"70.8578"
"1990-07";"T5";
"1990-07";"IBS";
"1990-07";"T6";
"1990-07";"IAP";
"1990-07";"K1";
"1990-07";"FP";
"1990-07";"ET";
"1990-07";"K2";
"1990-07";"T7";"76.526"
"1990-08";"T0";"0"
"1990-08";"IG";"0"
"1990-08";"T1";"82.1923"
"1990-08";"IW";"59.9535"
"1990-08";"T2";"78.2012"
"1990-08";"IE";"65.5434"
"1990-08";"T3";"77.8065"
"1990-08";"IT";"35.7838"
"1990-08";"T4";"77.4811"
"1990-08";"IAG";"71.6547"
"1990-08";"T5";
"1990-08";"IBS";
"1990-08";"T6";
"1990-08";"IAP";
"1990-08";"K1";
"1990-08";"FP";
"1990-08";"ET";
"1990-08";"K2";
"1990-08";"T7";"77.3441"
"1990-09";"T0";"0"
"1990-09";"IG";"0"
"1990-09";"T1";"82.6778"
"1990-09";"IW";"59.9535"
"1990-09";"T2";"78.3275"
"1990-09";"IE";"71.0297"
"1990-09";"T3";"78.1783"
"1990-09";"IT";"35.7838"
"1990-09";"T4";"77.8595"
"1990-09";"IAG";"71.6547"
"1990-09";"T5";
"1990-09";"IBS";
"1990-09";"T6";
"1990-09";"IAP";
"1990-09";"K1";
"1990-09";"FP";
"1990-09";"ET";
"1990-09";"K2";
"1990-09";"T7";"77.7116"
"1990-10";"T0";"0"
"1990-10";"IG";"0"
"1990-10";"T1";"83.3032"
"1990-10";"IW";"59.9535"
"1990-10";"T2";"78.4987"
"1990-10";"IE";"77.9148"
"1990-10";"T3";"78.6571"
"1990-10";"IT";"35.7838"
"1990-10";"T4";"78.3469"
"1990-10";"IAG";"71.6547"
"1990-10";"T5";
"1990-10";"IBS";
"1990-10";"T6";
"1990-10";"IAP";
"1990-10";"K1";
"1990-10";"FP";
"1990-10";"ET";
"1990-10";"K2";
"1990-10";"T7";"78.185"
"1990-11";"T0";"0"
"1990-11";"IG";"0"
"1990-11";"T1";"83.1425"
"1990-11";"IW";"63.1368"
"1990-11";"T2";"79.4988"
"1990-11";"IE";"71.9467"
"1990-11";"T3";"79.3463"
"1990-11";"IT";"35.8589"
"1990-11";"T4";"79.0347"
"1990-11";"IAG";"72.1482"
"1990-11";"T5";
"1990-11";"IBS";
"1990-11";"T6";
"1990-11";"IAP";
"1990-11";"K1";
"1990-11";"FP";
"1990-11";"ET";
"1990-11";"K2";
"1990-11";"T7";"78.8672"
"1990-12";"T0";"0"
"1990-12";"IG";"0"
"1990-12";"T1";"83.137"
"1990-12";"IW";"63.1368"
"1990-12";"T2";"79.6331"
"1990-12";"IE";"69.0224"
"1990-12";"T3";"79.342"
"1990-12";"IT";"35.8589"
"1990-12";"T4";"79.0303"
"1990-12";"IAG";"72.1482"
"1990-12";"T5";
"1990-12";"IBS";
"1990-12";"T6";
"1990-12";"IAP";
"1990-12";"K1";
"1990-12";"FP";
"1990-12";"ET";
"1990-12";"K2";
"1990-12";"T7";"78.8629"
"1991-01";"T0";"0"
"1991-01";"IG";"0"
"1991-01";"T1";"83.9825"
"1991-01";"IW";"63.1368"
"1991-01";"T2";"80.3009"
"1991-01";"IE";"69.1258"
"1991-01";"T3";"79.9894"
"1991-01";"IT";"35.8589"
"1991-01";"T4";"79.6895"
"1991-01";"IAG";"72.1482"
"1991-01";"T5";
"1991-01";"IBS";
"1991-01";"T6";
"1991-01";"IAP";
"1991-01";"K1";
"1991-01";"FP";
"1991-01";"ET";
"1991-01";"K2";
"1991-01";"T7";"79.5029"
"1991-02";"T0";"0"
"1991-02";"IG";"0"
"1991-02";"T1";"85.0268"
"1991-02";"IW";"63.1368"
"1991-02";"T2";"81.0704"
"1991-02";"IE";"70.4173"
"1991-02";"T3";"80.7873"
"1991-02";"IT";"35.9754"
"1991-02";"T4";"80.449"
"1991-02";"IAG";"73.9381"
"1991-02";"T5";
"1991-02";"IBS";
"1991-02";"T6";
"1991-02";"IAP";
"1991-02";"K1";
"1991-02";"FP";
"1991-02";"ET";
"1991-02";"K2";
"1991-02";"T7";"80.2932"
"1991-03";"T0";"0"
"1991-03";"IG";"0"
"1991-03";"T1";"85.0433"
"1991-03";"IW";"63.1368"
"1991-03";"T2";"81.4707"
"1991-03";"IE";"62.2495"
"1991-03";"T3";"80.7999"
"1991-03";"IT";"35.9754"
"1991-03";"T4";"80.4618"
"1991-03";"IAG";"73.9381"
"1991-03";"T5";
"1991-03";"IBS";
"1991-03";"T6";
"1991-03";"IAP";
"1991-03";"K1";
"1991-03";"FP";
"1991-03";"ET";
"1991-03";"K2";
"1991-03";"T7";"80.3056"
"1991-04";"T0";"0"
"1991-04";"IG";"0"
"1991-04";"T1";"85.298"
"1991-04";"IW";"63.1368"
"1991-04";"T2";"81.6919"
"1991-04";"IE";"61.8596"
"1991-04";"T3";"80.9949"
"1991-04";"IT";"35.9754"
"1991-04";"T4";"80.6604"
"1991-04";"IAG";"73.9381"
"1991-04";"T5";
"1991-04";"IBS";
"1991-04";"T6";
"1991-04";"IAP";
"1991-04";"K1";
"1991-04";"FP";
"1991-04";"ET";
"1991-04";"K2";
"1991-04";"T7";"80.4985"
"1991-05";"T0";"0"
"1991-05";"IG";"0"
"1991-05";"T1";"85.1259"
"1991-05";"IW";"66.3425"
"1991-05";"T2";"82.2924"
"1991-05";"IE";"64.258"
"1991-05";"T3";"81.6811"
"1991-05";"IT";"36.0669"
"1991-05";"T4";"81.3374"
"1991-05";"IAG";"74.6869"
"1991-05";"T5";
"1991-05";"IBS";
"1991-05";"T6";
"1991-05";"IAP";
"1991-05";"K1";
"1991-05";"FP";
"1991-05";"ET";
"1991-05";"K2";
"1991-05";"T7";"81.1779"
"1991-06";"T0";"0"
"1991-06";"IG";"0"
"1991-06";"T1";"85.5664"
"1991-06";"IW";"66.3425"
"1991-06";"T2";"82.6628"
"1991-06";"IE";"63.8366"
"1991-06";"T3";"82.0182"
"1991-06";"IT";"36.0669"
"1991-06";"T4";"81.6807"
"1991-06";"IAG";"74.6869"
"1991-06";"T5";
"1991-06";"IBS";
"1991-06";"T6";
"1991-06";"IAP";
"1991-06";"K1";
"1991-06";"FP";
"1991-06";"ET";
"1991-06";"K2";
"1991-06";"T7";"81.5113"
"1991-07";"T0";"0"
"1991-07";"IG";"0"
"1991-07";"T1";"85.6037"
"1991-07";"IW";"66.3425"
"1991-07";"T2";"82.6892"
"1991-07";"IE";"63.904"
"1991-07";"T3";"82.0468"
"1991-07";"IT";"36.0669"
"1991-07";"T4";"81.7098"
"1991-07";"IAG";"74.6869"
"1991-07";"T5";
"1991-07";"IBS";
"1991-07";"T6";
"1991-07";"IAP";
"1991-07";"K1";
"1991-07";"FP";
"1991-07";"ET";
"1991-07";"K2";
"1991-07";"T7";"81.5394"
"1991-08";"T0";"0"
"1991-08";"IG";"0"
"1991-08";"T1";"86.1643"
"1991-08";"IW";"66.3425"
"1991-08";"T2";"83.1561"
"1991-08";"IE";"63.4631"
"1991-08";"T3";"82.4744"
"1991-08";"IT";"36.1908"
