"CubeId";"plkoprgru"
"PublishingDate";"2023-07-21 09:00"

"Date";"D0";"Value"
"1999-03";"EU";"75.0483"
"1999-03";"RH";"80.7226"
"1999-03";"SWD";"90.4094"
"1999-03";"T";"91.535"
"1999-04";"NG";"93.3686"
"1999-04";"AGT";"74.0917"
"1999-04";"BS";"101.3109"
"1999-04";"WE";"75.1577"
"1999-04";"HH";"106.7653"
"1999-04";"G";"102.2961"
"1999-04";"V";"94.3294"
"1999-04";"N";"186.1207"
"1999-04";"FK";"114.7972"
"1999-04";"EU";"75.0483"
"1999-04";"RH";"80.7226"
"1999-04";"SWD";"90.4094"
"1999-04";"T";"91.6877"
"1999-05";"NG";"93.0333"
"1999-05";"AGT";"74.0917"
"1999-05";"BS";"101.3106"
"1999-05";"WE";"75.2512"
"1999-05";"HH";"106.7653"
"1999-05";"G";"102.2961"
"1999-05";"V";"94.635"
"1999-05";"N";"186.1207"
"1999-05";"FK";"112.0331"
"1999-05";"EU";"75.0483"
"1999-05";"RH";"80.8391"
"1999-05";"SWD";"90.5739"
"1999-05";"T";"91.4819"
"1999-06";"NG";"93.8638"
"1999-06";"AGT";"74.2632"
"1999-06";"BS";"101.3099"
"1999-06";"WE";"75.1591"
"1999-06";"HH";"107.2353"
"1999-06";"G";"102.2961"
"1999-06";"V";"94.5928"
"1999-06";"N";"185.134"
"1999-06";"FK";"112.131"
"1999-06";"EU";"75.1402"
"1999-06";"RH";"80.8391"
"1999-06";"SWD";"90.5739"
"1999-06";"T";"91.5893"
"1999-07";"NG";"93.6505"
"1999-07";"AGT";"74.2632"
"1999-07";"BS";"101.3099"
"1999-07";"WE";"75.4055"
"1999-07";"HH";"107.2353"
"1999-07";"G";"102.3205"
"1999-07";"V";"94.9978"
"1999-07";"N";"175.6421"
"1999-07";"FK";"112.131"
"1999-07";"EU";"75.1402"
"1999-07";"RH";"80.8391"
"1999-07";"SWD";"90.5739"
"1999-07";"T";"91.6125"
"1999-08";"NG";"93.0557"
"1999-08";"AGT";"74.2632"
"1999-08";"BS";"101.3365"
"1999-08";"WE";"75.9584"
"1999-08";"HH";"107.2353"
"1999-08";"G";"102.3205"
"1999-08";"V";"95.3471"
"1999-08";"N";"175.6421"
"1999-08";"FK";"115.4668"
"1999-08";"EU";"75.1402"
"1999-08";"RH";"81.1165"
"1999-08";"SWD";"90.7481"
"1999-08";"T";"92.0658"
"1999-09";"NG";"93.2012"
"1999-09";"AGT";"73.8374"
"1999-09";"BS";"101.3552"
"1999-09";"WE";"76.1676"
"1999-09";"HH";"107.66"
"1999-09";"G";"102.3205"
"1999-09";"V";"95.9056"
"1999-09";"N";"175.6421"
"1999-09";"FK";"115.7342"
"1999-09";"EU";"76.2751"
"1999-09";"RH";"81.1165"
"1999-09";"SWD";"90.7481"
"1999-09";"T";"92.2398"
"1999-10";"NG";"92.8865"
"1999-10";"AGT";"73.8374"
"1999-10";"BS";"101.3552"
"1999-10";"WE";"76.2999"
"1999-10";"HH";"107.66"
"1999-10";"G";"102.4355"
"1999-10";"V";"96.214"
"1999-10";"N";"169.9822"
"1999-10";"FK";"115.7342"
"1999-10";"EU";"76.2751"
"1999-10";"RH";"81.1165"
"1999-10";"SWD";"90.7481"
"1999-10";"T";"92.2388"
"1999-11";"NG";"92.6881"
"1999-11";"AGT";"73.8374"
"1999-11";"BS";"101.8042"
"1999-11";"WE";"76.1297"
"1999-11";"HH";"107.66"
"1999-11";"G";"102.4355"
"1999-11";"V";"96.1764"
"1999-11";"N";"169.5302"
"1999-11";"FK";"115.0925"
"1999-11";"EU";"76.2751"
"1999-11";"RH";"81.3159"
"1999-11";"SWD";"90.897"
"1999-11";"T";"92.1509"
"1999-12";"NG";"93.4742"
"1999-12";"AGT";"73.8865"
"1999-12";"BS";"101.8042"
"1999-12";"WE";"76.5402"
"1999-12";"HH";"107.7355"
"1999-12";"G";"102.4355"
"1999-12";"V";"96.9595"
"1999-12";"N";"168.0366"
"1999-12";"FK";"115.1746"
"1999-12";"EU";"76.3089"
"1999-12";"RH";"81.3159"
"1999-12";"SWD";"90.897"
"1999-12";"T";"92.462"
"2000-01";"NG";"93.8211"
"2000-01";"AGT";"73.8865"
"2000-01";"BS";"101.8042"
"2000-01";"WE";"76.6865"
"2000-01";"HH";"107.7355"
"2000-01";"G";"102.8063"
"2000-01";"V";"96.3655"
"2000-01";"N";"168.6262"
"2000-01";"FK";"115.5805"
"2000-01";"EU";"76.3089"
"2000-01";"RH";"81.3159"
"2000-01";"SWD";"90.897"
"2000-01";"T";"92.5762"
"2000-02";"NG";"94.7607"
"2000-02";"AGT";"73.8865"
"2000-02";"BS";"101.8425"
"2000-02";"WE";"77.1724"
"2000-02";"HH";"107.7355"
"2000-02";"G";"102.8063"
"2000-02";"V";"96.2987"
"2000-02";"N";"168.2416"
"2000-02";"FK";"115.9557"
"2000-02";"EU";"76.3089"
"2000-02";"RH";"81.5878"
"2000-02";"SWD";"91.1004"
"2000-02";"T";"92.9241"
"2000-03";"NG";"94.4102"
"2000-03";"AGT";"73.9915"
"2000-03";"BS";"101.8435"
"2000-03";"WE";"77.4048"
"2000-03";"HH";"107.9313"
"2000-03";"G";"102.8063"
"2000-03";"V";"97.1379"
"2000-03";"N";"145.0391"
"2000-03";"FK";"116.12"
"2000-03";"EU";"76.4587"
"2000-03";"RH";"81.5878"
"2000-03";"SWD";"91.1004"
"2000-03";"T";"92.8924"
"2000-04";"NG";"95.066"
"2000-04";"AGT";"73.9915"
"2000-04";"BS";"101.8435"
"2000-04";"WE";"77.2248"
"2000-04";"HH";"107.9313"
"2000-04";"G";"102.7751"
"2000-04";"V";"97.7226"
"2000-04";"N";"145.0391"
"2000-04";"FK";"116.12"
"2000-04";"EU";"76.4587"
"2000-04";"RH";"81.5878"
"2000-04";"SWD";"91.1004"
"2000-04";"T";"92.9735"
"2000-05";"NG";"95.1929"
"2000-05";"AGT";"73.9915"
"2000-05";"BS";"102.2082"
"2000-05";"WE";"77.6432"
"2000-05";"HH";"107.9313"
"2000-05";"G";"102.7751"
"2000-05";"V";"97.5834"
"2000-05";"N";"145.0391"
"2000-05";"FK";"113.5924"
"2000-05";"EU";"76.4587"
"2000-05";"RH";"81.605"
"2000-05";"SWD";"91.3244"
"2000-05";"T";"92.9278"
"2000-06";"NG";"95.7363"
"2000-06";"AGT";"75.0558"
"2000-06";"BS";"102.2082"
"2000-06";"WE";"77.7203"
"2000-06";"HH";"108.139"
"2000-06";"G";"102.7751"
"2000-06";"V";"100.1368"
"2000-06";"N";"144.9615"
"2000-06";"FK";"113.5645"
"2000-06";"EU";"76.4587"
"2000-06";"RH";"81.605"
"2000-06";"SWD";"91.3244"
"2000-06";"T";"93.2737"
"2000-07";"NG";"94.9813"
"2000-07";"AGT";"75.0558"
"2000-07";"BS";"102.2082"
"2000-07";"WE";"77.9353"
"2000-07";"HH";"108.139"
"2000-07";"G";"102.8078"
"2000-07";"V";"101.0093"
"2000-07";"N";"145.2208"
"2000-07";"FK";"113.5645"
"2000-07";"EU";"76.4587"
"2000-07";"RH";"81.6127"
"2000-07";"SWD";"91.3244"
"2000-07";"T";"93.3428"
"2000-08";"NG";"95.212"
"2000-08";"AGT";"75.0558"
"2000-08";"BS";"100.9792"
"2000-08";"WE";"78.1727"
"2000-08";"HH";"108.139"
"2000-08";"G";"102.8078"
"2000-08";"V";"97.8639"
"2000-08";"N";"145.2208"
"2000-08";"FK";"113.5645"
"2000-08";"EU";"76.4587"
"2000-08";"RH";"81.6127"
"2000-08";"SWD";"91.2189"
"2000-08";"T";"93.1013"
"2000-09";"NG";"94.9125"
"2000-09";"AGT";"75.2865"
"2000-09";"BS";"100.9792"
"2000-09";"WE";"79.3888"
"2000-09";"HH";"107.8245"
"2000-09";"G";"102.8078"
"2000-09";"V";"99.3628"
"2000-09";"N";"144.8773"
"2000-09";"FK";"113.4318"
"2000-09";"EU";"77.0682"
"2000-09";"RH";"81.6127"
"2000-09";"SWD";"91.2189"
"2000-09";"T";"93.568"
"2000-10";"NG";"94.5989"
"2000-10";"AGT";"75.2865"
"2000-10";"BS";"100.9792"
"2000-10";"WE";"79.1948"
"2000-10";"HH";"107.8245"
"2000-10";"G";"102.8619"
"2000-10";"V";"99.1321"
"2000-10";"N";"144.1855"
"2000-10";"FK";"113.4318"
"2000-10";"EU";"77.0682"
"2000-10";"RH";"81.7842"
"2000-10";"SWD";"91.2189"
"2000-10";"T";"93.4678"
"2000-11";"NG";"94.7652"
"2000-11";"AGT";"75.2865"
"2000-11";"BS";"101.9452"
"2000-11";"WE";"80.1487"
"2000-11";"HH";"107.8245"
"2000-11";"G";"102.8619"
"2000-11";"V";"99.867"
"2000-11";"N";"144.1855"
"2000-11";"FK";"113.4318"
"2000-11";"EU";"77.0682"
"2000-11";"RH";"81.7842"
"2000-11";"SWD";"91.4948"
"2000-11";"T";"93.9132"
"2000-12";"NG";"94.3134"
"2000-12";"AGT";"75.0463"
"2000-12";"BS";"101.9452"
"2000-12";"WE";"80.2299"
"2000-12";"HH";"108.0238"
"2000-12";"G";"102.8619"
"2000-12";"V";"99.1475"
"2000-12";"N";"143.6014"
"2000-12";"FK";"113.6944"
"2000-12";"EU";"77.1657"
"2000-12";"RH";"81.7842"
"2000-12";"SWD";"91.4948"
"2000-12";"T";"93.8428"
"2001-01";"NG";"95.1739"
"2001-01";"AGT";"75.0463"
"2001-01";"BS";"101.9452"
"2001-01";"WE";"79.4555"
"2001-01";"HH";"108.0238"
"2001-01";"G";"103.2368"
"2001-01";"V";"97.5779"
"2001-01";"N";"144.6788"
"2001-01";"FK";"113.7091"
"2001-01";"EU";"77.1657"
"2001-01";"RH";"83.0997"
"2001-01";"SWD";"91.8986"
"2001-01";"T";"93.7755"
"2001-02";"NG";"95.3325"
"2001-02";"AGT";"75.0463"
"2001-02";"BS";"96.6493"
"2001-02";"WE";"79.5026"
"2001-02";"HH";"108.0238"
"2001-02";"G";"103.2368"
"2001-02";"V";"98.1221"
"2001-02";"N";"144.6788"
"2001-02";"FK";"113.7091"
"2001-02";"EU";"77.1657"
"2001-02";"RH";"83.0997"
"2001-02";"SWD";"92.6156"
"2001-02";"T";"93.6486"
"2001-03";"NG";"95.5155"
"2001-03";"AGT";"76.1173"
"2001-03";"BS";"96.6493"
"2001-03";"WE";"79.58"
"2001-03";"HH";"108.7878"
"2001-03";"G";"103.2368"
"2001-03";"V";"98.1745"
"2001-03";"N";"143.2658"
"2001-03";"FK";"114.3708"
"2001-03";"EU";"77.2724"
"2001-03";"RH";"83.0997"
"2001-03";"SWD";"92.6156"
"2001-03";"T";"93.7988"
"2001-04";"NG";"96.1185"
"2001-04";"AGT";"76.1173"
"2001-04";"BS";"96.6493"
"2001-04";"WE";"79.8297"
"2001-04";"HH";"108.7878"
"2001-04";"G";"103.477"
"2001-04";"V";"98.5624"
"2001-04";"N";"143.2658"
"2001-04";"FK";"114.3708"
"2001-04";"EU";"77.2724"
"2001-04";"RH";"83.5472"
"2001-04";"SWD";"92.6156"
"2001-04";"T";"94.0582"
"2001-05";"NG";"96.453"
"2001-05";"AGT";"76.1173"
"2001-05";"BS";"100.1913"
"2001-05";"WE";"80.1863"
"2001-05";"HH";"108.7878"
"2001-05";"G";"103.477"
"2001-05";"V";"100.5176"
"2001-05";"N";"143.2658"
"2001-05";"FK";"114.3708"
"2001-05";"EU";"77.2724"
"2001-05";"RH";"83.5472"
"2001-05";"SWD";"93.0516"
"2001-05";"T";"94.5687"
"2001-06";"NG";"97.9824"
"2001-06";"AGT";"76.0042"
"2001-06";"BS";"100.1913"
"2001-06";"WE";"80.262"
"2001-06";"HH";"108.7046"
"2001-06";"G";"103.477"
"2001-06";"V";"100.44"
"2001-06";"N";"142.7611"
"2001-06";"FK";"114.3992"
"2001-06";"EU";"77.2724"
"2001-06";"RH";"83.5472"
"2001-06";"SWD";"93.0516"
"2001-06";"T";"94.7479"
"2001-07";"NG";"97.6808"
"2001-07";"AGT";"76.0042"
"2001-07";"BS";"100.1913"
"2001-07";"WE";"80.265"
"2001-07";"HH";"108.7046"
"2001-07";"G";"103.5266"
"2001-07";"V";"99.0257"
"2001-07";"N";"142.7611"
"2001-07";"FK";"114.3992"
"2001-07";"EU";"77.2724"
"2001-07";"RH";"83.6387"
"2001-07";"SWD";"93.0516"
"2001-07";"T";"94.6045"
"2001-08";"NG";"97.1574"
"2001-08";"AGT";"76.0042"
"2001-08";"BS";"89.8739"
"2001-08";"WE";"80.3863"
"2001-08";"HH";"108.7046"
"2001-08";"G";"103.5266"
"2001-08";"V";"98.5609"
"2001-08";"N";"142.7611"
"2001-08";"FK";"114.3992"
"2001-08";"EU";"77.2724"
"2001-08";"RH";"83.6387"
"2001-08";"SWD";"93.3052"
"2001-08";"T";"94.0797"
"2001-09";"NG";"97.4077"
"2001-09";"AGT";"76.2957"
"2001-09";"BS";"89.8739"
"2001-09";"WE";"80.4249"
"2001-09";"HH";"108.6474"
"2001-09";"G";"103.5266"
"2001-09";"V";"99.1597"
"2001-09";"N";"142.5987"
"2001-09";"FK";"114.6324"
"2001-09";"EU";"77.8625"
"2001-09";"RH";"83.6387"
"2001-09";"SWD";"93.3052"
"2001-09";"T";"94.1996"
"2001-10";"NG";"97.947"
"2001-10";"AGT";"76.2957"
"2001-10";"BS";"89.8739"
"2001-10";"WE";"80.2668"
"2001-10";"HH";"108.6474"
"2001-10";"G";"103.2868"
"2001-10";"V";"97.8348"
"2001-10";"N";"142.5987"
"2001-10";"FK";"114.6324"
"2001-10";"EU";"77.8625"
"2001-10";"RH";"83.5834"
"2001-10";"SWD";"93.3052"
"2001-10";"T";"94.0568"
"2001-11";"NG";"96.9631"
"2001-11";"AGT";"76.2957"
"2001-11";"BS";"97.822"
"2001-11";"WE";"80.0826"
"2001-11";"HH";"108.6474"
"2001-11";"G";"103.2868"
"2001-11";"V";"96.9339"
"2001-11";"N";"142.5987"
"2001-11";"FK";"114.6324"
"2001-11";"EU";"77.8625"
"2001-11";"RH";"83.5834"
"2001-11";"SWD";"93.4852"
"2001-11";"T";"94.1827"
"2001-12";"NG";"97.7164"
"2001-12";"AGT";"76.6703"
"2001-12";"BS";"97.822"
"2001-12";"WE";"79.7732"
"2001-12";"HH";"108.6742"
"2001-12";"G";"103.2868"
"2001-12";"V";"96.559"
"2001-12";"N";"142.3706"
"2001-12";"FK";"114.6748"
"2001-12";"EU";"78.0114"
"2001-12";"RH";"83.5834"
"2001-12";"SWD";"93.4852"
"2001-12";"T";"94.148"
"2002-01";"NG";"99.3509"
"2002-01";"AGT";"76.6703"
"2002-01";"BS";"88.204"
"2002-01";"WE";"79.8995"
"2002-01";"HH";"108.6742"
"2002-01";"G";"103.6386"
"2002-01";"V";"96.4735"
"2002-01";"N";"142.3706"
"2002-01";"FK";"114.6748"
"2002-01";"EU";"78.0114"
"2002-01";"RH";"85.7391"
"2002-01";"SWD";"94.3799"
"2002-01";"T";"94.2645"
"2002-02";"NG";"99.2203"
"2002-02";"AGT";"76.6703"
"2002-02";"BS";"88.204"
"2002-02";"WE";"79.7979"
"2002-02";"HH";"108.6742"
"2002-02";"G";"103.6386"
"2002-02";"V";"96.4698"
"2002-02";"N";"142.3706"
"2002-02";"FK";"114.6748"
"2002-02";"EU";"78.0114"
"2002-02";"RH";"85.7391"
"2002-02";"SWD";"95.237"
"2002-02";"T";"94.2615"
"2002-03";"NG";"99.2134"
"2002-03";"AGT";"77.3321"
"2002-03";"BS";"88.204"
"2002-03";"WE";"79.8178"
"2002-03";"HH";"108.7227"
"2002-03";"G";"103.6386"
"2002-03";"V";"96.4916"
"2002-03";"N";"142.2603"
"2002-03";"FK";"114.5609"
"2002-03";"EU";"78.1865"
"2002-03";"RH";"85.7391"
"2002-03";"SWD";"95.237"
"2002-03";"T";"94.2767"
"2002-04";"NG";"99.5516"
"2002-04";"AGT";"77.3321"
"2002-04";"BS";"99.5335"
"2002-04";"WE";"80.1135"
"2002-04";"HH";"108.7227"
"2002-04";"G";"103.8937"
"2002-04";"V";"97.8774"
"2002-04";"N";"142.2603"
"2002-04";"FK";"114.5609"
"2002-04";"EU";"78.1865"
"2002-04";"RH";"85.978"
"2002-04";"SWD";"95.237"
"2002-04";"T";"95.0902"
"2002-05";"NG";"99.1671"
"2002-05";"AGT";"77.3321"
"2002-05";"BS";"99.5335"
"2002-05";"WE";"80.1491"
"2002-05";"HH";"108.7227"
"2002-05";"G";"103.8937"
"2002-05";"V";"98.8747"
"2002-05";"N";"142.6495"
"2002-05";"FK";"114.5609"
"2002-05";"EU";"78.1865"
"2002-05";"RH";"85.978"
"2002-05";"SWD";"95.6747"
"2002-05";"T";"95.1815"
"2002-06";"NG";"99.1889"
"2002-06";"AGT";"77.1947"
"2002-06";"BS";"99.5335"
"2002-06";"WE";"79.9686"
"2002-06";"HH";"108.9426"
"2002-06";"G";"103.8937"
"2002-06";"V";"98.4748"
"2002-06";"N";"142.3252"
"2002-06";"FK";"114.1292"
"2002-06";"EU";"78.1874"
"2002-06";"RH";"85.978"
"2002-06";"SWD";"95.6747"
"2002-06";"T";"95.0566"
"2002-07";"NG";"99.0258"
"2002-07";"AGT";"77.1947"
"2002-07";"BS";"87.7749"
"2002-07";"WE";"79.9872"
"2002-07";"HH";"108.9426"
"2002-07";"G";"103.8767"
"2002-07";"V";"99.0778"
"2002-07";"N";"142.3252"
"2002-07";"FK";"114.1292"
"2002-07";"EU";"78.1874"
"2002-07";"RH";"85.6744"
"2002-07";"SWD";"95.6747"
"2002-07";"T";"94.5556"
"2002-08";"NG";"98.801"
"2002-08";"AGT";"77.1947"
"2002-08";"BS";"87.7749"
"2002-08";"WE";"80.0972"
"2002-08";"HH";"108.9426"
"2002-08";"G";"103.8767"
"2002-08";"V";"98.652"
"2002-08";"N";"142.3252"
"2002-08";"FK";"114.1292"
"2002-08";"EU";"78.1874"
"2002-08";"RH";"85.6744"
"2002-08";"SWD";"95.6987"
"2002-08";"T";"94.5243"
"2002-09";"NG";"99.0222"
"2002-09";"AGT";"77.7116"
"2002-09";"BS";"87.7749"
"2002-09";"WE";"80.3484"
"2002-09";"HH";"108.8752"
"2002-09";"G";"103.8767"
"2002-09";"V";"99.0789"
"2002-09";"N";"142.2859"
"2002-09";"FK";"113.9418"
"2002-09";"EU";"79.1303"
"2002-09";"RH";"85.6744"
"2002-09";"SWD";"95.6987"
"2002-09";"T";"94.6676"
"2002-10";"NG";"98.8353"
"2002-10";"AGT";"77.7116"
"2002-10";"BS";"101.2705"
"2002-10";"WE";"80.385"
"2002-10";"HH";"108.8752"
"2002-10";"G";"103.7941"
"2002-10";"V";"98.8709"
"2002-10";"N";"142.2859"
"2002-10";"FK";"113.9418"
"2002-10";"EU";"79.1303"
"2002-10";"RH";"85.7346"
"2002-10";"SWD";"95.6987"
"2002-10";"T";"95.2204"
"2002-11";"NG";"98.4589"
"2002-11";"AGT";"77.7116"
"2002-11";"BS";"101.2705"
"2002-11";"WE";"80.0975"
"2002-11";"HH";"108.8752"
"2002-11";"G";"103.7941"
"2002-11";"V";"98.4709"
"2002-11";"N";"142.2859"
"2002-11";"FK";"113.9418"
"2002-11";"EU";"79.1303"
"2002-11";"RH";"85.7346"
"2002-11";"SWD";"95.569"
"2002-11";"T";"95.045"
"2002-12";"NG";"98.4338"
"2002-12";"AGT";"76.7407"
"2002-12";"BS";"101.2705"
"2002-12";"WE";"80.1796"
"2002-12";"HH";"108.6167"
"2002-12";"G";"103.7941"
"2002-12";"V";"97.8461"
"2002-12";"N";"142.2314"
"2002-12";"FK";"114.0731"
"2002-12";"EU";"79.5059"
"2002-12";"RH";"85.7346"
"2002-12";"SWD";"95.569"
"2002-12";"T";"94.9867"
"2003-01";"NG";"98.8467"
"2003-01";"AGT";"76.7407"
"2003-01";"BS";"89.2506"
"2003-01";"WE";"80.546"
"2003-01";"HH";"108.6167"
"2003-01";"G";"104.4915"
"2003-01";"V";"99.4088"
"2003-01";"N";"142.5059"
"2003-01";"FK";"114.56"
"2003-01";"EU";"79.5059"
"2003-01";"RH";"87.2985"
"2003-01";"SWD";"95.974"
"2003-01";"T";"95.0627"
"2003-02";"NG";"99.5627"
"2003-02";"AGT";"76.7407"
"2003-02";"BS";"89.2506"
"2003-02";"WE";"80.4441"
"2003-02";"HH";"108.6167"
"2003-02";"G";"104.4915"
"2003-02";"V";"99.4158"
"2003-02";"N";"142.5059"
"2003-02";"FK";"114.56"
"2003-02";"EU";"79.5059"
"2003-02";"RH";"87.2985"
"2003-02";"SWD";"96.8559"
"2003-02";"T";"95.1562"
"2003-03";"NG";"100.4362"
"2003-03";"AGT";"78.0307"
"2003-03";"BS";"89.2506"
"2003-03";"WE";"81.0105"
"2003-03";"HH";"109.3361"
"2003-03";"G";"104.4915"
"2003-03";"V";"100.0226"
"2003-03";"N";"142.3641"
"2003-03";"FK";"114.5656"
"2003-03";"EU";"79.5575"
"2003-03";"RH";"87.2985"
"2003-03";"SWD";"96.8559"
"2003-03";"T";"95.5392"
"2003-04";"NG";"100.3039"
"2003-04";"AGT";"78.0307"
"2003-04";"BS";"100.4761"
"2003-04";"WE";"80.3425"
"2003-04";"HH";"109.3361"
"2003-04";"G";"104.7483"
"2003-04";"V";"98.8637"
"2003-04";"N";"142.3641"
"2003-04";"FK";"114.5656"
"2003-04";"EU";"79.5575"
"2003-04";"RH";"86.9539"
"2003-04";"SWD";"96.8559"
"2003-04";"T";"95.729"
"2003-05";"NG";"100.2903"
"2003-05";"AGT";"78.0307"
"2003-05";"BS";"100.4761"
"2003-05";"WE";"80.0492"
"2003-05";"HH";"109.3361"
"2003-05";"G";"104.7483"
"2003-05";"V";"98.1444"
"2003-05";"N";"142.3641"
"2003-05";"FK";"114.5656"
"2003-05";"EU";"79.5575"
"2003-05";"RH";"86.9539"
"2003-05";"SWD";"96.9496"
"2003-05";"T";"95.5756"
"2003-06";"NG";"100.7895"
"2003-06";"AGT";"78.5728"
"2003-06";"BS";"100.4761"
"2003-06";"WE";"79.992"
"2003-06";"HH";"109.6362"
"2003-06";"G";"104.7483"
"2003-06";"V";"97.8319"
"2003-06";"N";"142.1445"
"2003-06";"FK";"114.1998"
"2003-06";"EU";"79.5913"
"2003-06";"RH";"86.9539"
"2003-06";"SWD";"96.9496"
"2003-06";"T";"95.5776"
"2003-07";"NG";"100.0105"
"2003-07";"AGT";"78.5728"
"2003-07";"BS";"87.025"
"2003-07";"WE";"80.1084"
"2003-07";"HH";"109.6362"
"2003-07";"G";"104.8239"
"2003-07";"V";"97.2973"
"2003-07";"N";"140.5049"
"2003-07";"FK";"114.1998"
"2003-07";"EU";"79.5913"
"2003-07";"RH";"86.6943"
"2003-07";"SWD";"96.9496"
"2003-07";"T";"94.8114"
"2003-08";"NG";"100.355"
"2003-08";"AGT";"78.5728"
"2003-08";"BS";"87.025"
"2003-08";"WE";"80.471"
"2003-08";"HH";"109.6362"
"2003-08";"G";"104.8239"
"2003-08";"V";"98.0579"
"2003-08";"N";"140.5049"
"2003-08";"FK";"114.1998"
"2003-08";"EU";"79.5913"
"2003-08";"RH";"86.6943"
"2003-08";"SWD";"96.9594"
"2003-08";"T";"95.0321"
"2003-09";"NG";"100.7385"
"2003-09";"AGT";"78.4347"
"2003-09";"BS";"87.025"
"2003-09";"WE";"80.5397"
"2003-09";"HH";"109.7069"
"2003-09";"G";"104.8239"
"2003-09";"V";"98.8586"
"2003-09";"N";"141.2452"
"2003-09";"FK";"113.9112"
"2003-09";"EU";"80.9171"
"2003-09";"RH";"86.6943"
"2003-09";"SWD";"96.9594"
"2003-09";"T";"95.1697"
"2003-10";"NG";"100.8116"
"2003-10";"AGT";"78.4347"
"2003-10";"BS";"98.8971"
"2003-10";"WE";"80.5618"
"2003-10";"HH";"109.7069"
"2003-10";"G";"104.7447"
"2003-10";"V";"98.0738"
"2003-10";"N";"141.6462"
"2003-10";"FK";"113.9112"
"2003-10";"EU";"80.9171"
"2003-10";"RH";"86.7063"
"2003-10";"SWD";"96.9594"
"2003-10";"T";"95.6525"
"2003-11";"NG";"100.5362"
"2003-11";"AGT";"78.4347"
"2003-11";"BS";"98.8971"
"2003-11";"WE";"80.4494"
"2003-11";"HH";"109.7069"
"2003-11";"G";"104.7447"
"2003-11";"V";"97.4671"
"2003-11";"N";"141.6462"
"2003-11";"FK";"113.9112"
"2003-11";"EU";"80.9171"
"2003-11";"RH";"86.7063"
"2003-11";"SWD";"97.0087"
"2003-11";"T";"95.5322"
"2003-12";"NG";"100.6836"
"2003-12";"AGT";"78.781"
"2003-12";"BS";"98.8971"
"2003-12";"WE";"80.4289"
"2003-12";"HH";"109.6249"
"2003-12";"G";"104.7447"
"2003-12";"V";"97.4458"
"2003-12";"N";"141.4716"
"2003-12";"FK";"114.0116"
"2003-12";"EU";"80.9657"
"2003-12";"RH";"86.7063"
"2003-12";"SWD";"97.0087"
"2003-12";"T";"95.5508"
"2004-01";"NG";"101.2016"
"2004-01";"AGT";"78.781"
"2004-01";"BS";"84.806"
"2004-01";"WE";"80.4749"
"2004-01";"HH";"109.6249"
"2004-01";"G";"105.2513"
"2004-01";"V";"98.0714"
"2004-01";"N";"142.0093"
"2004-01";"FK";"114.0116"
"2004-01";"EU";"80.9657"
"2004-01";"RH";"87.5562"
"2004-01";"SWD";"97.726"
"2004-01";"T";"95.2265"
"2004-02";"NG";"100.8742"
"2004-02";"AGT";"78.781"
"2004-02";"BS";"84.806"
"2004-02";"WE";"80.5203"
"2004-02";"HH";"109.6249"
"2004-02";"G";"105.2513"
"2004-02";"V";"98.4173"
"2004-02";"N";"142.0093"
"2004-02";"FK";"114.0116"
"2004-02";"EU";"80.9657"
"2004-02";"RH";"87.5562"
"2004-02";"SWD";"97.8805"
"2004-02";"T";"95.2425"
"2004-03";"NG";"101.0166"
"2004-03";"AGT";"80.8595"
"2004-03";"BS";"84.806"
"2004-03";"WE";"80.849"
"2004-03";"HH";"109.8301"
"2004-03";"G";"105.2513"
"2004-03";"V";"98.8353"
"2004-03";"N";"142.1142"
"2004-03";"FK";"113.9286"
"2004-03";"EU";"80.9457"
"2004-03";"RH";"87.5562"
"2004-03";"SWD";"97.8805"
"2004-03";"T";"95.4465"
"2004-04";"NG";"101.3288"
"2004-04";"AGT";"80.8595"
"2004-04";"BS";"99.0362"
"2004-04";"WE";"80.8658"
"2004-04";"HH";"109.8301"
"2004-04";"G";"105.7653"
"2004-04";"V";"98.636"
"2004-04";"N";"142.1142"
"2004-04";"FK";"113.9286"
"2004-04";"EU";"80.9457"
"2004-04";"RH";"88.0383"
"2004-04";"SWD";"97.8805"
"2004-04";"T";"96.2516"
"2004-05";"NG";"101.1078"
"2004-05";"AGT";"80.8595"
"2004-05";"BS";"99.0362"
"2004-05";"WE";"81.2661"
"2004-05";"HH";"109.8301"
"2004-05";"G";"105.7653"
"2004-05";"V";"100.0227"
"2004-05";"N";"142.1142"
"2004-05";"FK";"113.9286"
"2004-05";"EU";"80.9457"
"2004-05";"RH";"88.0383"
"2004-05";"SWD";"97.8176"
"2004-05";"T";"96.474"
"2004-06";"NG";"101.7594"
"2004-06";"AGT";"81.1723"
"2004-06";"BS";"99.0362"
"2004-06";"WE";"81.2991"
"2004-06";"HH";"109.7446"
"2004-06";"G";"105.7653"
"2004-06";"V";"101.0615"
"2004-06";"N";"142.0272"
"2004-06";"FK";"113.7096"
"2004-06";"EU";"81.0244"
"2004-06";"RH";"88.0383"
"2004-06";"SWD";"97.8176"
"2004-06";"T";"96.6405"
"2004-07";"NG";"100.8312"
"2004-07";"AGT";"81.1723"
"2004-07";"BS";"84.4786"
"2004-07";"WE";"81.2765"
"2004-07";"HH";"109.7446"
"2004-07";"G";"105.8209"
"2004-07";"V";"99.5733"
"2004-07";"N";"138.3797"
"2004-07";"FK";"113.7096"
